COUNTRY_PERIOD_INDEX,WB-WDI-NY.ADJ.DPEM.GN.ZS,IMF-FM-GGR_G01_GDP_PT,IMF-FM-G_X_G01_GDP_PT,WB-WDI-NY.GDP.PCAP.CD
HUN-1994,0.483704897164488,,,4173.37302405441
HUN-1995,0.446063008257506,,,4494.70762405948
HUN-1996,0.3749962585027,46.533063273008,50.8931294079468,4525.03910312241
HUN-1997,0.344629766813595,43.956017146134,49.4948043952132,4596.18262235195
HUN-1998,0.32260118298632,43.3007981960065,50.7133178277542,4744.21226429639
HUN-1999,0.307238688863073,43.6672123227933,48.9345380770991,4793.47852203763
HUN-2000,0.279684362640276,44.2516958588085,47.2893807189064,4624.28165670295
HUN-2001,0.253290671739963,43.2126950628257,47.2083748268593,5276.03318905496
HUN-2002,0.246331363070427,42.1799210387592,50.9740517753551,6655.33300865319
HUN-2003,0.251024662133585,41.985132184958,49.1761829226995,8419.43087098103
HUN-2004,0.245096521775615,42.1738337509824,48.7711178481648,10301.7033946743
HUN-2005,0.25288424280272,41.5813114308611,49.3679169397321,11223.3993032598
HUN-2006,0.241150263328425,42.1384733600091,51.4071754693672,11489.5608654088
HUN-2007,0.249276785907223,44.7984586862674,49.8837633108848,13940.9092761999
HUN-2008,0.230164399317013,44.9901588829718,48.7750663354189,15772.3300839383
HUN-2009,0.238010700911583,45.9009568570473,50.6602343474046,13077.305465178
HUN-2010,0.220587380457925,44.4791467505764,48.9153432903211,13217.5045951108
HUN-2011,0.210825541384179,43.9202081112467,49.1400396369951,14234.471576937
HUN-2012,0.203495594589935,46.9167707036905,49.2473579483134,12984.8365730133
HUN-2013,0.185472976873822,47.481118099574,50.0793337082426,13715.0703590361
HUN-2014,0.180226917142444,47.2427547273155,50.0157309918247,14294.2584180751
HUN-2015,0.181383640199406,48.3509237768738,50.3537991732485,12717.038597002
HUN-2016,0.170919239519438,44.8716053210916,46.663250826937,13104.6995457458
HUN-2017,0.165412301006495,44.192306462822,46.6472365658057,14621.2395956755
HUN-2018,0.163234508033847,43.8760598799348,45.9224755024895,16425.2050299693
HUN-2019,0.164942916095406,43.8221927265794,45.8464861237447,16786.2136399075
HUN-2020,0.171087833247121,43.5442179426938,51.0310777182467,16131.9540355923
HUN-2021,0.1600876628084,40.9772075374512,48.0872766617904,18755.1023464312
IBD-1990,1.17117889183201,,,1030.88208812709
IBD-1991,1.06223082397173,,,982.098217405714
IBD-1992,1.03693412842467,,,1016.16666014326
IBD-1993,0.966001521518675,,,1086.61370057684
IBD-1994,0.927636610020645,,,1181.10677578808
IBD-1995,0.882117175922321,,,1319.45964806091
IBD-1996,0.83306106219866,,,1420.84279556359
IBD-1997,0.797611623980656,,,1486.56469224548
IBD-1998,0.779937344629065,,,1427.50644235405
IBD-1999,0.780764185928898,,,1372.9118833311
IBD-2000,0.723898012676984,,,1475.92926790233
IBD-2001,0.693910342057161,,,1478.96690806618
IBD-2002,0.675180060018319,,,1484.08656294312
IBD-2003,0.642522897279544,,,1648.56448532052
IBD-2004,0.591651013569687,,,1942.24364987665
IBD-2005,0.555273528978336,,,2295.24768284098
IBD-2006,0.515784160758846,,,2693.9797908638
IBD-2007,0.490050792307302,,,3312.2889632258
IBD-2008,0.470547589695552,,,3933.92842348701
IBD-2009,0.496784903815008,,,3775.96540023428
IBD-2010,0.483299170392551,,,4545.56505299771
IBD-2011,0.468339125645303,,,5326.06099788271
IBD-2012,0.462954594889624,,,5601.06078266917
IBD-2013,0.454516483998158,,,5844.93320229881
IBD-2014,0.450965137730711,,,5978.09034763574
IBD-2015,0.469622078380452,,,5541.33759395986
IBD-2016,0.468629073813953,,,5528.04543069571
IBD-2017,0.45264233596539,,,6048.21917294317
IBD-2018,0.448435486210145,,,6378.53885411053
IBD-2019,0.451113506891302,,,6465.81328082011
IBD-2020,0.480989871112778,,,6185.51925977404
IBD-2021,0.461978413395957,,,7301.908085568
IBT-1990,1.42070342480801,,,911.619619333878
IBT-1991,1.35449281047759,,,876.218228895356
IBT-1992,1.24375241308649,,,890.452503891697
IBT-1993,1.15696101777926,,,947.073555905726
IBT-1994,1.09897220171142,,,1021.43094060778
IBT-1995,1.03951295681046,,,1145.24454230659
IBT-1996,0.975654365398324,,,1236.2546946925
IBT-1997,0.930662311557098,,,1288.89809265586
IBT-1998,0.910902561891727,,,1242.62633984917
IBT-1999,0.909328945836953,,,1165.16747599702
IBT-2000,0.864023878408358,,,1254.44797538522
IBT-2001,0.823226969820203,,,1250.86998542353
IBT-2002,0.799807423313246,,,1257.50147267374
IBT-2003,0.761399579433579,,,1393.1554006921
IBT-2004,0.701058112732937,,,1634.06269331334
IBT-2005,0.655067261451522,,,1920.82909999129
IBT-2006,0.60865360107931,,,2248.77141853849
IBT-2007,0.57418968018632,,,2743.94384761677
IBT-2008,0.627315873437911,,,3247.146521672
IBT-2009,0.635285008463563,,,3108.72791726163
IBT-2010,0.60607690223011,,,3715.33075040603
IBT-2011,0.576292851107281,,,4324.92237161415
IBT-2012,0.566196651153781,,,4532.36565140012
IBT-2013,0.559622242038169,,,4727.63262517946
IBT-2014,0.552195681422396,,,4837.15195672936
IBT-2015,0.56672090762668,,,4484.4893837025
IBT-2016,0.557033421053359,,,4456.76020150654
IBT-2017,0.532560583602003,,,4837.06302141945
IBT-2018,0.526260099140411,,,5088.01277247711
IBT-2019,0.525249047566908,,,5144.37243935275
IBT-2020,0.552746137484651,,,4907.28699204586
IBT-2021,0.522198915325426,,,5731.30618464805
IDA-1990,4.59412534980383,,,437.276518912351
IDA-1991,4.53969269801047,,,460.259955670078
IDA-1992,3.80266547624911,,,399.868678687778
IDA-1993,3.70551728657234,,,408.781876394021
IDA-1994,3.60867305997777,,,411.821542999778
IDA-1995,3.46567436053698,,,488.159787354017
IDA-1996,3.24060737050786,,,548.466988420917
IDA-1997,3.09851545075083,,,560.232104921179
IDA-1998,2.95964077458566,,,569.307673284425
IDA-1999,2.82596458647965,,,414.41018757324
IDA-2000,2.75304438826148,,,464.350274693635
IDA-2001,2.63355982927242,,,447.393139560677
IDA-2002,2.52132477699185,,,470.377680059228
IDA-2003,2.38957150780229,,,517.684383767138
IDA-2004,2.25852602989479,,,591.03044266377
IDA-2005,2.136112053742,,,669.467365472914
IDA-2006,2.02689122989104,,,780.524834114874
IDA-2007,1.94335757562791,,,894.244953897595
IDA-2008,2.5531032561369,,,1040.73334892365
IDA-2009,2.30763690189195,,,992.698306818202
IDA-2010,2.17025232496128,,,1118.14320489439
IDA-2011,2.01465489486363,,,1234.36502272747
IDA-2012,1.94705266614647,,,1272.06560101068
IDA-2013,1.92267327046356,,,1355.06320147964
IDA-2014,1.81032792207624,,,1429.02963708014
IDA-2015,1.73279885445891,,,1360.96217666755
IDA-2016,1.62482780547045,,,1327.72429067074
IDA-2017,1.56837598428604,,,1344.21682075242
IDA-2018,1.51890677113979,,,1415.58155009747
IDA-2019,1.46561228996803,,,1437.01918707643
IDA-2020,1.44116768912233,,,1375.88014891477
IDA-2021,1.3699786136219,,,1465.2729133797
IDB-1990,4.06372985101352,,,517.867757327453
IDB-1991,4.0758553101033,,,541.088584797878
IDB-1992,3.67327330869667,,,509.901305274437
IDB-1993,3.69187959004239,,,529.326720288805
IDB-1994,3.69728236775781,,,573.180027681976
IDB-1995,3.66599873192695,,,783.719435329802
IDB-1996,3.43352819360856,,,923.876190061654
IDB-1997,3.33575806642351,,,944.879124929433
IDB-1998,3.20681644484144,,,963.390692049832
IDB-1999,3.02391083663034,,,507.301417216225
IDB-2000,3.18554391073288,,,609.377741301229
IDB-2001,2.99706960091396,,,591.78711625013
IDB-2002,2.83983286286316,,,633.815604344756
IDB-2003,2.63248962381299,,,698.756795774678
IDB-2004,2.43282669114832,,,827.678948615697
IDB-2005,2.22794285479766,,,956.861108873978
IDB-2006,2.12412824235288,,,1158.2869708656
IDB-2007,2.04216966103866,,,1311.20966582105
IDB-2008,3.3545347939503,,,1499.31496282103
IDB-2009,3.03004969230291,,,1364.27469589019
IDB-2010,2.84781515897013,,,1561.88487324012
IDB-2011,2.53279238180219,,,1742.64735111747
IDB-2012,2.39400404559666,,,1893.55244216416
IDB-2013,2.35369916641221,,,2015.46091136143
IDB-2014,2.22598567063301,,,2142.38203516532
IDB-2015,2.14807526225487,,,1993.78936181267
IDB-2016,2.09194580406788,,,1826.22694665161
IDB-2017,2.09057046264008,,,1760.54249485162
IDB-2018,2.03704484079891,,,1884.99739961197
IDB-2019,1.99202621737414,,,1883.54621067899
IDB-2020,1.98554097848728,,,1727.91170329901
IDB-2021,1.85904321916573,,,1851.4710158931
IDN-1990,1.37256832491289,,,582.678967672297
IDN-1991,1.27110441674613,14.1687641344781,,629.160679800489
IDN-1992,1.19127386990974,13.8789419880348,,678.977736957462
IDN-1993,1.10016517981308,13.5048509918068,,824.079148994808
IDN-1994,1.00827340889751,13.5286574607791,13.5238070903754,907.471785731365
IDN-1995,0.962308435862608,12.5479905340925,11.9070423991953,1020.1466814341
IDN-1996,0.917857980289584,12.4703487287872,11.5079878162491,1129.09270986001
IDN-1997,0.908765174155454,14.2157529121455,15.2495093408191,1054.34735827552
IDN-1998,1.07222757400696,13.1852802603677,15.0787722454567,459.191863103941
IDN-1999,1.05544908658805,14.1807851481459,15.1401753528683,663.523229868446
IDN-2000,0.974891412792983,13.4328730243931,15.3028706370181,770.865351580294
IDN-2001,0.883667004500624,17.7453503544445,19.5087483485597,739.003946535355
IDN-2002,0.815464175646578,16.3528192965071,16.9288976126538,888.901389665655
IDN-2003,0.800601097664361,17.0987337695865,18.1760029460629,1052.41319921916
IDN-2004,0.795061990161487,17.5730312118009,17.8332252177726,1136.75521127965
IDN-2005,0.773696819561677,17.8595780921032,17.3977954969623,1249.39769359418
IDN-2006,0.7627542466199,18.8675161918506,18.4165727900416,1572.79793972155
IDN-2007,0.754821174359089,17.782203540012,18.7348860754263,1840.32992667702
IDN-2008,0.739170377884648,19.448114296579,19.3940012953233,2144.38954419287
IDN-2009,0.735999432930564,15.3822776818947,17.0266530369508,2239.09526529896
IDN-2010,0.709984840125233,15.6441066008953,16.8865469188977,3094.44307866403
IDN-2011,0.687817615858018,17.0101637785961,17.7137022014529,3613.8008884858
IDN-2012,0.673910767421256,17.2493455749896,18.8358043863453,3668.21208337097
IDN-2013,0.653889308729573,16.8644173798309,18.81998492793,3602.88551680629
IDN-2014,0.637105213476407,16.5602165842788,18.3647561110337,3476.62485441547
IDN-2015,0.622862717740653,14.8782402847157,17.602161837744,3322.58167895444
IDN-2016,0.587148544233897,14.3595302864435,16.920493461859,3558.81885175737
IDN-2017,0.567542355164868,14.1796470575778,16.4436227463903,3839.78507460491
IDN-2018,0.554759518229547,14.9210424377893,16.6111018672994,3902.661675559
IDN-2019,0.545808886103213,14.2681672536938,16.3587913994497,4151.22755440796
IDN-2020,0.560898641140736,12.3518410496498,18.4267003813654,3895.61815200225
IDN-2021,0.546057952578201,13.7188515937154,18.1237036819731,4334.23145407913
IDX-1990,4.80865660196884,,,400.756473755768
IDX-1991,4.72127310317508,,,423.720788768408
IDX-1992,3.87438511167569,,,346.657260298346
IDX-1993,3.71324199631695,,,350.340356193124
IDX-1994,3.56314754575784,,,332.405434689168
IDX-1995,3.35638337632234,,,340.201587819965
IDX-1996,3.13271715011625,,,359.427921101908
IDX-1997,2.97107678171507,,,365.991010228583
IDX-1998,2.83325436172326,,,369.723997752717
IDX-1999,2.72417709947537,,,369.577672361741
IDX-2000,2.50777875561468,,,392.534896160913
IDX-2001,2.43063069722798,,,375.498830068647
IDX-2002,2.35263227480366,,,388.785456186421
IDX-2003,2.25789725185032,,,427.406736048871
IDX-2004,2.16111026637913,,,472.523870928571
IDX-2005,2.08597150070732,,,525.282050791611
IDX-2006,1.97403708969499,,,590.471091164945
IDX-2007,1.89126345089996,,,684.592421264707
IDX-2008,1.77261016274494,,,810.147187297855
IDX-2009,1.68870119729524,,,805.47922565553
IDX-2010,1.56683062944479,,,894.028225032962
IDX-2011,1.54708051439685,,,977.293174341115
IDX-2012,1.50182653954397,,,957.833029628504
IDX-2013,1.49566779329808,,,1021.33861643635
IDX-2014,1.39335102364971,,,1068.89668940566
IDX-2015,1.33667231157446,,,1042.15535457657
IDX-2016,1.22810018001923,,,1077.4759697027
IDX-2017,1.1635822664904,,,1135.9391535687
IDX-2018,1.10741804733936,,,1181.41399480963
IDX-2019,1.05338675303309,,,1214.9263173816
IDX-2020,1.04727803913924,,,1201.23401871581
IDX-2021,0.995978677433406,,,1274.07782915018
IND-1990,4.04504189596176,,,368.749759408129
IND-1991,3.94165450395079,19.371337541147,27.271514208921,303.850437957407
IND-1992,3.71223888701541,18.7960115606936,26.6891001050972,317.558738700794
IND-1993,3.50814980425911,17.6233769791893,26.1935615703376,301.50079120851
IND-1994,3.27672264049842,18.2110211469778,26.2079400916726,346.226610189499
IND-1995,3.03518223743106,18.1655543389904,24.9799615123011,373.628235651141
IND-1996,2.84289336570565,17.6587007642563,24.3638763424671,399.577312178982
IND-1997,2.78811664141772,16.9551889936517,25.231288625436,414.898679748919
IND-1998,2.63431834181065,16.2920002256954,26.0343688991706,412.509354123275
IND-1999,2.41855150870842,17.1490720529508,25.8497610976432,440.962065164669
IND-2000,2.32244718289167,17.6766656229993,26.0855772960292,442.03533042158
IND-2001,2.20536196940882,17.2427480520378,28.2757381524162,449.910313665362
IND-2002,2.10832394181984,18.0430271883688,29.1151327323568,468.845513103988
IND-2003,1.95280235188203,18.5136811421901,29.9417768117084,543.845053399477
IND-2004,1.79777415553653,19.2285340815295,28.4495359056163,624.108803038152
IND-2005,1.70323778851878,19.3837847213618,26.8763474875624,710.511222493062
IND-2006,1.60722866650261,20.5294103130002,26.9096605345236,802.01374204361
IND-2007,1.54299820415752,22.358216328547,26.9446795654322,1022.73246703925
IND-2008,1.56112375357909,20.1221350525466,29.2931173435616,993.503405259298
IND-2009,1.50141335829044,18.8421154151241,28.5430014717871,1096.63613606381
IND-2010,1.45933565536202,19.1903821745321,27.9853101787026,1350.63447029137
IND-2011,1.46624132324655,19.2914300398451,27.6405816859024,1449.60330101112
IND-2012,1.47416753655152,19.8142953396065,27.3638550242809,1434.01798692108
IND-2013,1.43072624296515,19.6003299054971,26.5999481017526,1438.05700503424
IND-2014,1.34418125868732,19.1493735141916,26.2204420771321,1559.86377864962
IND-2015,1.28755681497109,19.8538902850521,27.0589744893032,1590.17433134297
IND-2016,1.21477416196932,20.1128338300933,27.2328435445926,1714.27953738629
IND-2017,1.15329309752058,20.0044269001126,26.2316625941191,1957.96981331058
IND-2018,1.13379327331275,19.9518495728994,26.3276650318037,1974.37773145023
IND-2019,1.13916223620373,19.1517648290678,26.8458375494128,2050.16380022056
IND-2020,1.25543730174147,18.1548274462202,31.019246231257,1915.55158799947
IND-2021,1.17605743858073,20.4382655038267,29.8862042809801,2250.1790176424
IRL-1990,0.174769486920255,,,14031.3025675469
IRL-1991,0.16577637593949,43.2936421749119,46.0900036774933,14087.2074393708
IRL-1992,0.157522812391603,43.9807227101088,46.8191122303132,15714.3847487231
IRL-1993,0.145046061535508,41.9665167946926,44.589961745786,14657.0615549805
IRL-1994,0.132607370596681,42.4160107274363,44.2320965878985,15902.9296755168
IRL-1995,0.12327394119375,38.2185504306468,40.292071865406,19158.4564773907
IRL-1996,0.111922663255905,38.3061960659373,38.5035907816401,20835.8977130847
IRL-1997,0.0993504171237448,37.4662824207493,36.093083573487,22551.1139134126
IRL-1998,0.0897894839859516,36.2475911029329,34.1763747808681,24294.8547674007
IRL-1999,0.0833260896468393,36.0450905799054,32.5081096227005,26338.1077543817
IRL-2000,0.0739461071557995,35.4228727326353,30.5676706975372,26334.5672050501
IRL-2001,0.0678285303869305,33.1323870291345,32.1730049390199,28282.409882073
IRL-2002,0.0635333708705052,32.3604023588582,32.8797482315916,32705.4345565698
IRL-2003,0.0559209615704827,33.0107091092686,32.6646379579192,41203.5295847568
IRL-2004,0.0511066273684596,34.1200186869236,32.8218534612406,47754.2023194244
IRL-2005,0.0473704279449654,34.592322055594,33.0219134968821,50933.0216095589
IRL-2006,0.0446513875257436,36.3380670142119,33.5626446602782,54329.1618599624
IRL-2007,0.0445949679386634,35.9081037194905,35.6402293601258,61396.417461176
IRL-2008,0.0474893923560092,34.5267322714822,41.5572689459268,61353.1065629523
IRL-2009,0.0504134054154743,33.001061821614,46.8738201982067,52133.0906162544
IRL-2010,0.0456536745888205,32.765010809455,64.8733322981737,48663.6004439251
IRL-2011,0.0461295868870969,33.3334871380782,46.7837697542969,52219.7057327581
IRL-2012,0.0439712766412348,33.806912614334,42.20940224089,48943.8206459561
IRL-2013,0.039223857400948,33.513835135622,39.7806684753238,51496.9616850661
IRL-2014,0.0325465884861007,32.9981226875943,36.5114356709275,55752.7649838131
IRL-2015,0.0269249508302054,26.0721938475989,28.043178349184,62179.2642662951
IRL-2016,0.02179680980526,26.7271167172328,27.4882153175528,62784.0656875694
IRL-2017,0.0194384601460816,24.9688516938715,25.2662353658062,70150.7370157965
IRL-2018,0.0188880011414072,24.8572861980613,24.7634277591634,79446.9391085469
IRL-2019,0.0188818565241564,24.2794803052176,23.8704337664123,80848.3019020489
IRL-2020,0.019724257912152,21.7853984500505,26.664887521389,85973.0884875501
IRL-2021,0.0187952688267088,22.1535694330357,23.553071232834,102001.798249145
IRN-1990,1.67888858045079,,,2237.05226140112
IRN-1993,1.32980995442765,26.9582174993761,33.2387324588608,1066.74193845197
IRN-1994,1.34315721866662,23.9701541896233,28.0694643529882,1197.64214617436
IRN-1995,1.34190960140699,22.3757890263245,25.5868897488856,1585.97793678392
IRN-1996,1.25339723616133,20.1463417247082,21.0609370240863,1954.66075232286
IRN-1997,1.22776641309858,19.0157899637903,21.2248917757981,1823.27451370299
IRN-1998,1.204351914915,14.4823535278672,20.6203431823254,1737.70003294514
IRN-1999,1.15635964943689,18.5970648481491,19.2181269442986,1765.78364270671
IRN-2000,1.05120731743536,22.8740662527989,16.2598673367814,1672.02287649013
IRN-2001,0.976816168782334,16.6578388155304,16.6336449361398,1902.94763906684
IRN-2002,0.848072763188822,15.5767870650923,19.0942008711885,1910.4771336696
IRN-2003,0.723865942366198,15.7591735154224,19.1233801632318,2259.51631977961
IRN-2004,0.664075267925689,15.3997473937771,18.3844406030803,2751.79304173638
IRN-2005,0.613744121249001,18.7454108319236,21.695167627183,3226.61397063388
IRN-2006,0.556431348245505,16.4838725070863,22.3683196843545,3736.1777926143
IRN-2007,0.497005176371514,14.0894980604414,16.9580892753667,4838.00355614642
IRN-2008,0.473211280338462,14.5805743422812,19.7210365892796,5623.91168093228
IRN-2009,0.482403707415794,14.2896674024725,18.1071260556206,5602.5562818391
IRN-2010,0.452215245871411,15.2818658262928,16.2546174385919,6458.57395613765
IRN-2011,0.439720635158626,16.1361297853828,16.8948868909513,8201.58167797696
IRN-2012,0.45859635295961,12.5857465746433,13.1625963787259,8329.00206664879
IRN-2013,0.464874688948935,12.4756390668208,13.306418740613,6280.68186740814
IRN-2014,0.438703508846603,13.1116957753457,14.1587652809651,5757.54333251596
IRN-2015,0.451496695073895,14.8225049963276,16.3224450982288,4990.93679541655
IRN-2016,0.40828383041379,15.2646962722741,17.037833998617,5497.24323254699
IRN-2017,0.392818106614493,15.5044460529129,17.1180685138242,5758.59072766807
IRN-2018,0.394708056702946,13.611531122268,15.2512270385574,3850.75125291395
IRN-2019,0.40890387013079,9.65716618496349,14.1402201343545,3276.75326508226
IRN-2020,0.384108975736729,7.79268542050153,13.0082288399886,2746.41948317591
IRN-2021,0.356188828381093,10.9890630791893,14.1860188683539,4084.20030478647
IRQ-1990,0.843269987121103,,,10216.5688075327
IRQ-1991,1.68276571597669,,,22.8503705157307
IRQ-1992,1.17525206271838,,,30.1143155146922
IRQ-1993,0.904512648868436,,,53.480234998687
IRQ-1994,0.88163203052121,,,197.122426551766
IRQ-1995,0.76583148023048,,,615.500371815598
IRQ-1996,0.760011074986764,,,482.163618606282
IRQ-1997,0.677237166429734,,,929.876446552425
IRQ-1998,0.541288753093023,,,894.329094332383
IRQ-1999,0.4579580184415,,,1548.2982843358
IRQ-2000,0.369855270115884,,,1963.72283862715
IRQ-2001,0.370835709916298,,,1422.83133890376
IRQ-2002,0.417733269974822,,,1254.16204512828
IRQ-2003,0.615823206989185,,,809.845684048259
IRQ-2004,0.45545293760141,,,1314.96958425703
IRQ-2005,0.536908177854088,67.2739755957948,63.2052939528714,1744.50872617768
IRQ-2006,0.517039812788147,61.0397135129334,50.3190252335469,2253.78598408336
IRQ-2007,0.541430222584026,53.959789343049,43.9794129732499,3099.59204401168
IRQ-2008,0.5462059355181,56.3986261142129,57.254258702779,4504.50810924484
IRQ-2009,0.589592375093773,46.1803113947965,61.0945088635368,3686.40208888479
IRQ-2010,0.619232769324759,45.3964442177729,49.5753536999404,4430.42624189518
IRQ-2011,0.625379140527454,48.113642949261,43.3691853240587,5736.89895897239
IRQ-2012,0.582574445960903,46.9853725956352,42.8915073123401,6437.50291063284
IRQ-2013,0.574803973277447,42.186701395891,48.2489841721558,6612.90225210234
IRQ-2014,0.574631944111403,38.1522480484204,43.7827817970395,6215.98603314029
IRQ-2015,0.574844821946903,30.6342409950991,43.4638949632974,4416.94292408042
IRQ-2016,0.529636102001367,27.9199891249958,42.3686911937048,4308.84808910054
IRQ-2017,0.545149527283395,33.9739040921054,35.494713767151,4725.19357334032
IRQ-2018,0.549950076490913,38.8113571840338,31.12606200656,5601.46706102705
IRQ-2019,0.52957697454604,35.4838212080359,34.6500342978094,5621.18169491752
IRQ-2020,0.603746762521144,29.0541332654415,41.8695138217151,4250.74290829159
IRQ-2021,0.578625686991014,35.9500111689297,36.3270240362446,4816.78483395313
ISL-1990,0.0623091130675508,,,25384.9150226302
ISL-1991,0.0582438708578888,42.1897303960806,42.8484650760183,26802.9895156678
ISL-1992,0.0568139223493376,42.8174277080542,44.6803207403266,27124.2745379594
ISL-1993,0.0571774294500405,40.7454578912067,45.1012343325068,23579.7953612417
ISL-1994,0.0529679786901051,40.3768936407237,44.9686111159132,24018.6313967189
ISL-1995,0.047335958210575,41.5000174389555,44.3702073702717,26633.5913761549
ISL-1996,0.0447493402505542,42.4236173730241,43.9403776610362,27614.8770273122
ISL-1997,0.039475537315162,42.158604312175,42.1197628933045,27919.1854966562
ISL-1998,0.0369543599992538,40.3065240772873,40.8718104244039,31030.0535989181
ISL-1999,0.0351026721198647,46.7125018661914,45.3933161874595,32381.6252356488
ISL-2000,0.0344876297741067,46.2715679131181,44.8258853009114,32096.3722613695
ISL-2001,0.03171170544796,47.138581811519,47.4191582209137,28897.4439396908
ISL-2002,0.0303675144004765,43.1833188938582,45.4574191584518,32409.2161491753
ISL-2003,0.0291050821445184,45.4683466916382,47.7920872146936,39476.6978486684
ISL-2004,0.0271789210089726,46.9728087087975,46.6862320580449,47334.9306537723
ISL-2005,0.0260545890524255,50.0052288098946,44.9986668890089,56794.8501588953
ISL-2006,0.0263387560649201,51.2878187116755,44.8384454473956,57492.9342498703
ISL-2007,0.0240577326320323,50.3456500297054,44.7470424354989,69495.7267376825
ISL-2008,0.0287885219566821,51.2475583864119,63.3858928992687,56943.3704468563
ISL-2009,0.0294829762229878,44.9977895844234,53.5773377988442,41301.273219718
ISL-2010,0.0290443681192737,42.1324154489648,48.7957824276146,43237.0729488958
ISL-2011,0.0244966715096633,44.0057246167017,50.5358329617583,47714.5922308485
ISL-2012,0.0210765821102387,45.1075001043269,47.7321491186948,45995.5478789467
ISL-2013,0.0175695466464717,44.7186147625607,45.9662887928103,49804.9829978371
ISL-2014,0.0174052274132866,46.1223853984931,45.8273739910658,54576.7448146565
ISL-2015,0.0164489071644733,43.0782552552137,43.4736512310632,52951.6815110898
ISL-2016,0.0157807539603486,58.9865831016506,46.4372609527813,61987.9263620283
ISL-2017,0.015087958031218,45.3872297034133,44.4092811432728,72010.1490316258
ISL-2018,0.0152532338421999,44.8033723667888,43.8483278810263,74452.1890731447
ISL-2019,0.0144929679662848,41.9845675952546,43.5774429133208,68452.23622306
ISL-2020,0.0161439891060844,42.2050508574796,51.100381473771,59023.5663465778
ISL-2021,0.0159944993796687,41.1060253680085,49.5844979460952,69252.3112431448
ISR-1995,0.18862953646444,,,18916.6736162439
ISR-1996,0.172148778573929,,,20116.9818739492
ISR-1997,0.159266813473903,,,20366.5829100097
ISR-1998,0.152699587248188,,,20106.6307473306
ISR-1999,0.146197208114691,,,19742.5203936202
ISR-2000,0.138515800017698,,,21630.7476087887
ISR-2001,0.138651424639158,42.0269391335692,46.0794060842731,20909.430361637
ISR-2002,0.139106876605398,41.7047649394366,49.913978342577,19035.1024144493
ISR-2003,0.133181632236473,40.2905181300613,45.31109020599,19627.1754936631
ISR-2004,0.124763831418596,39.5316860788008,42.9282449087188,20557.0786270029
ISR-2005,0.117971188864906,39.5677057095775,42.3067168023138,21223.9355901939
ISR-2006,0.111744738202095,40.5862984848854,41.531730262917,22494.6420931621
ISR-2007,0.107183859927051,39.7085753364322,40.1398721754252,25633.6432169583
ISR-2008,0.10922091467887,37.6619859692701,41.1536600248744,30173.3615938856
ISR-2009,0.109122916198014,34.7806531321455,41.2987478780459,28317.0408441487
ISR-2010,0.106045410102465,35.9220046543769,39.6355521708957,31266.6053174383
ISR-2011,0.104179889352144,35.836159298361,39.263196683813,34354.7161182231
ISR-2012,0.10588597443419,35.0517212946622,39.503899612465,33156.2283157638
ISR-2013,0.102391193690732,35.5795566514567,39.6358547180192,36941.8423573582
ISR-2014,0.0958366695309383,35.9131270254366,38.1980684858589,38259.6810956173
ISR-2015,0.0943628025782609,36.2790391311159,37.4869077873882,36206.5222171621
ISR-2016,0.0909326169976618,36.0209588796067,37.8055266722195,37690.4739511859
ISR-2017,0.0865284164071308,37.0973561138402,38.2256480321285,41114.7817082553
ISR-2018,0.0866475486734127,35.5171053358829,39.0661917492132,42406.8454263606
ISR-2019,0.086069226571736,34.7573703306725,38.5335723688869,44452.2325623093
ISR-2020,0.0911907801229738,34.1202409450141,44.8237206971824,44846.7915954816
ISR-2021,0.0877337390760919,36.6569820394747,40.0277707733085,52129.5159612108
ITA-1990,0.17964123902261,,,20825.7842228307
ITA-1991,0.176922907193184,44.2353997610459,55.31841004562,21956.5297707332
ITA-1992,0.160443098607321,46.6899060137445,56.7803528872411,23243.4745277206
ITA-1993,0.151265742214179,48.0109907022617,57.7671362972556,18738.7638969132
ITA-1994,0.1392283262764,46.2243694238468,55.0594827815246,19337.6308996383
ITA-1995,0.12648623762695,44.2483745911239,51.446916770989,20664.5522701724
ITA-1996,0.120533271078354,44.7409963865288,51.3492774012022,23081.6046757702
ITA-1997,0.116368426769119,46.344367728344,49.3246679956278,21829.3458226222
ITA-1998,0.109190232810254,45.0182956321807,48.0042164071865,22318.1373007109
ITA-1999,0.103195904823457,45.3019404696191,47.0766421807991,22005.0545405773
ITA-2000,0.0954680313526499,43.9483942079656,46.3684902277095,20137.5912217673
ITA-2001,0.09047941851906,43.9510080443336,47.1318324681746,20500.9543995672
ITA-2002,0.0884652336118879,43.6134244863422,46.4931985661623,22376.2978989329
ITA-2003,0.0860021265467,43.7423269919808,46.9685276256873,27526.3224609957
ITA-2004,0.079782858454515,43.2058171058979,46.6667398585247,31317.2007943296
ITA-2005,0.0747142825338251,42.9548794488327,47.0534123421608,32055.0920757503
ITA-2006,0.0719646820495963,43.9544729540524,47.5599154798111,33529.7266014361
ITA-2007,0.0695160600349358,45.2744441991621,46.600386997954,37870.7475070969
ITA-2008,0.0700205896810483,45.1669325273557,47.7508915762923,40944.9124194678
ITA-2009,0.0712087186018023,45.9960722350195,51.0526119763375,37226.7571935402
ITA-2010,0.0679388793397495,45.6374262644443,49.7988187477441,36035.6449950691
ITA-2011,0.0664202737813356,45.5022499610827,49.0266459590602,38649.6394836789
