COUNTRY_PERIOD_INDEX,YEAR,ISO3_COUNTRY_CODE,GEO_REGION,ADMIN_REGION,LENDING_TYPE,INCOME_GROUP,GE.EST,NY.GDP.PCAP.CD,DT.DOD.DLXF.CD,DT.DOD.DIMF.CD,SP.URB.TOTL.IN.ZS,SP.POP.TOTL,FS.AST.PRVT.GD.ZS,DT.DOD.DECT.GN.ZS,FR.INR.LEND,EN.URB.LCTY.UR.ZS,SP.POP.DPND,NY.GDP.MKTP.CD,EN.POP.DNST,FR.INR.DPST,NV.SRV.TOTL.ZS,BM.KLT.DINV.WD.GD.ZS,NY.GDS.TOTL.ZS,GC.XPN.TOTL.GD.ZS,SL.IND.EMPL.ZS,SP.POP.GROW,GC.TAX.INTT.RV.ZS,NE.RSB.GNFS.ZS,SL.UEM.INTM.ZS,NE.CON.GOVT.ZS,NY.GNS.ICTR.ZS,SL.TLF.CACT.ZS,FP.CPI.TOTL.ZG,GC.XPN.INTP.RV.ZS,BN.CAB.XOKA.GD.ZS,NE.GDI.TOTL.ZS,NE.TRD.GNFS.ZS,FR.INR.RINR,BG.GSR.NFSV.GD.ZS,NV.SRV.TOTL.KD.ZG,NY.GNP.MKTP.KD.ZG,NY.GDP.MKTP.KD.ZG,BX.KLT.DINV.WD.GD.ZS,NV.IND.TOTL.KD.ZG
NAM-2006,2006,NAM,SSF,SSA,IBD,LMC,0.160232573747635,4017.1834716928,,,37.6722151614564,1991888.0,,,11.1808333333333,36.9161020698625,72.1750510200995,8001779551.06323,2.4194245041237,6.29833333333333,52.5972185880007,2.57958209264178,24.5284709909145,23.9829005097993,14.9403743395773,1.27859222127371,38.1081441492367,3.89969777082437,,19.4398676563398,35.4893561735821,55.839,4.96116689298916,7.17871436237143,13.5327560610168,22.2120214706566,86.8339693259998,1.62170083930844,11.9386719479532,5.52679197636105,11.559731806341,7.07317531845825,7.62577614409134,14.9449240986274
NAM-2007,2007,NAM,SSF,SSA,IBD,LMC,0.195068001747131,4379.04313682732,,,38.763436210037,2018600.0,,,12.8841666666667,36.5341434083215,70.4594873717606,8839536475.99963,2.45186993647439,7.54666666666667,49.6642964935729,-0.550333425921322,20.0350378071428,22.9477428505159,14.628755038893,1.3321269140493,39.1160986747874,-5.26890170553415,,23.5654621252199,28.260117470777,56.122,6.54788141101717,5.71308935476257,8.45998885353951,24.0613337128992,104.979303758915,3.29202100486973,12.5518875708578,7.4460682799745,3.72630471588292,5.37404415167634,7.57033929521728,5.21346856334723
NAM-2008,2008,NAM,SSF,SSA,IBD,LMC,0.336545199155807,4204.78555422749,,,39.8328120256318,2047056.0,,,13.7366666666667,36.181873926907,69.0611791172725,8607431497.49471,2.48643369893962,8.38416666666667,48.3622002913174,0.083167949000294,16.4262646976534,25.162421697798,14.3065615584923,1.39984615902945,36.292364928698,-12.3376269163605,,21.5153248013581,26.6660570690653,56.405,9.0946430719281,4.71542140502831,-0.107055208867992,27.4739234636227,119.644498184785,2.50109853407181,13.2584209936919,5.14829525006184,7.18152089517254,2.64981203780268,8.71835372051848,3.763108054025
NAM-2009,2009,NAM,SSF,SSA,IBD,LMC,0.209332704544067,4302.91374148376,,,40.8524900328246,2077394.0,,,11.1183333333333,35.873787952165,68.0053052757571,8938847189.07592,2.52328341167754,6.24166666666667,52.6102586571458,0.715429495204461,6.7526670522025,27.0436244637758,13.8573701691241,1.47115601688196,35.757694960575,-20.6364946690459,,23.5547478241994,16.5280331160332,56.688,9.45172651521705,4.9828803100983,-3.54487581295613,26.1159251664954,123.762844292976,3.90192460538984,12.974780956441,6.04511907562593,-0.751286624818334,0.295970914001089,9.27473594549885,-14.8737632493459
NAM-2010,2010,NAM,SSF,SSA,IBD,LMC,0.155254885554314,5418.21633365814,,,41.7946176561991,2109811.0,,,9.72,35.6304867275204,67.3402115495657,11431412421.1316,2.56265835853709,4.99666666666667,53.9557685578527,0.0429111780673649,13.6986291642941,28.1021144356645,13.5507413018776,1.54841464345813,25.5705764734956,-11.5085682164781,26.307,25.1893890625545,18.5704922099493,56.97,4.8749198764395,4.13128063059092,-3.92244710726352,23.7799989593426,108.072477173606,5.77878966375203,12.0228826754504,4.60240715339522,4.5188746309321,6.03924947955858,2.51525326747705,11.9133627692595
NAM-2011,2011,NAM,SSF,SSA,IBD,LMC,0.134519279003143,5834.7917675794,,,42.6276075621535,2146325.0,,,8.73,35.4380185522998,67.071490510433,12523359440.5499,2.60700968067145,4.2825,54.1611624054591,0.10763822764079,12.380939806972,34.1976397187985,13.7161290734498,1.71587072736176,23.8556360778728,-11.1095839124728,,22.8558404032114,14.7680887757789,57.252,5.005595180812,3.81713722035669,-6.84779731737787,22.0540088688971,102.189147754138,4.7345080105914,11.7522877923361,7.44086973366565,7.58096617188373,5.09133813864338,6.41681322346952,2.37154916785873
NAM-2012,2012,NAM,SSF,SSA,IBD,LMC,0.239515945315361,5942.64680978673,,,43.3804079185694,2194654.0,,,8.651875,35.1467885090069,67.0273861674891,13042053591.6857,2.66571196054853,4.20875,53.9227923543527,0.0854913088403127,6.62686477609371,31.6880904419274,13.88434170649,2.22673258326321,36.3113296356118,-20.096732750456,,24.9705795754093,14.9728695342177,57.533,6.72199777334886,4.52342615381499,-8.58334513038741,26.7226689596707,100.2134087743,-2.34444206494153,9.97643752335669,3.87298263930116,5.32313626340158,5.0616820696264,7.98613044962652,6.51753471482195
NAM-2013,2013,NAM,SSF,SSA,IBD,LMC,0.27147501707077,5346.62131149967,,,44.1106769079132,2252508.0,,,8.28916666666667,34.7555397208325,66.9670951831369,12043307277.1235,2.73598367525416,3.9775,57.738663851131,0.0438450570215236,6.6747252593699,35.4484303578021,14.4430863425725,2.60198589808047,34.7691521273876,-22.7209343998756,10.212,27.9400294775947,19.1986386081339,61.701,5.60092502290401,4.22259380890218,-1.46199013552124,29.3954197576571,97.7249042303832,4.08437554196524,10.9142819142084,7.30710676578322,8.93220786009505,5.61471962254485,6.45193570936801,5.24499049995883
NAM-2014,2014,NAM,SSF,SSA,IBD,LMC,0.223119407892227,5378.32326241205,,,44.8214248210559,2312139.0,,,8.69916666666666,34.3893956967541,66.8472385988561,12435430969.6301,2.80841380315563,4.24833333333333,57.7023463281603,0.178692762233933,9.73075539675269,37.1519272841928,14.8319252028987,2.61288080068243,36.2668858256822,-25.0459665908978,4.818,27.7268888440133,22.9386275196697,60.825,5.35016966859602,4.12452782497134,-0.0094284033411622,34.7765509650404,103.080137009254,0.428951200749349,15.1298052473765,7.21040594586874,7.98763729332019,6.09251915977956,3.58322122366417,5.31526722011134
NAM-2015,2015,NAM,SSF,SSA,IBD,LMC,0.295513331890106,4774.10650865775,,,45.5103554445325,2374300.0,65.6259688357891,,9.32416666666667,34.038343365243,66.7829222941766,11335161083.5061,2.88391696728978,4.71333333333333,57.9429326539944,0.920201339205113,4.05927730206868,38.001067750554,17.0031930879038,2.65295870908636,33.2370302820782,-26.4973349678204,,27.2285825878505,16.2890017666145,60.639,3.39401538410559,5.02430206591818,-0.0137577751540688,30.5564396891943,97.2390317873478,5.25645278962166,13.7493529700701,7.27255453839746,6.99313473144012,4.26417453763675,7.40068933136127,1.32639218290593
NAM-2016,2016,NAM,SSF,SSA,IBD,LMC,0.193662866950035,4395.68776162376,,,46.1751725648784,2439213.0,68.5718638970192,,9.84443259260221,33.7011713461025,66.9127141567747,10722018732.0936,2.96276281747622,5.64659266747309,57.7470985015528,-0.0729833437567356,-1.91713510090653,35.4515783037479,19.3335461984749,2.69727890929136,28.7919782535838,-23.9472531239575,23.747,26.9873492327104,6.04412287887915,60.453,6.72858234593338,8.79727279889586,-0.0164966097580088,22.0299428254904,93.966187960162,1.73731930326058,11.4146067712007,2.28529984620758,2.33756481237452,0.0337944502063294,3.34614729388682,-6.16315565980811
NAM-2017,2017,NAM,SSF,SSA,IBD,LMC,0.224054872989655,5143.96072323076,,,46.8135799686288,2506853.0,65.0850898640543,,10.0267531057121,33.3804837978506,67.2764239848555,12895153370.9132,3.04492098774429,5.88519650522294,58.6183280617479,0.0885552829333043,3.78876616480298,38.5620994254896,17.6271021822091,2.73527353433315,35.0783113916183,-13.9780579468572,,25.6039125172173,13.1206501626094,59.668,6.14579981111164,9.66805983199642,-0.137385445122799,17.7664956160323,81.2196661011436,0.0979958700889618,10.5130646309141,-0.919985772620251,1.9974655656541,-1.02724808856709,2.17454294554105,-0.710602593313297
NAM-2018,2018,NAM,SSF,SSA,IBD,LMC,0.113764956593513,5308.60813408705,,,47.4232814423189,2577327.0,65.8415486800746,,10.1421759973261,33.0766216159829,67.7544912713027,13682019076.4022,3.13052144444849,5.86714270068861,57.8454369766385,0.707446182109973,4.96790683561979,35.0992328749854,16.2205759816686,2.77246337174234,31.7573218753477,-9.94873617723977,23.942,25.3675240119024,11.6493303059646,58.879,4.29159105337875,10.7497227038261,-0.0035511971053246,14.9163471003735,81.7138652963804,5.47138727608474,9.98126168092256,-1.04077517977814,-1.68096975611928,1.05993949860752,2.61353036539297,5.25337106140999
NAM-2019,2019,NAM,SSF,SSA,IBD,LMC,0.100181855261326,4731.9210318831,,,48.0019807724839,2650494.0,70.950579352357,,9.87583333333333,32.8054138600476,68.1991512920047,12541928303.48,3.21939292351419,5.70527807035692,58.4304525510312,0.0716053936432622,5.23009459818782,34.5239746739119,16.2156606739777,2.79932223646079,32.8722110815958,-10.0993870194718,,25.5542319178444,13.2272841317622,58.923,3.72239414422695,11.7500932491791,-0.11721560419726,15.3291127102813,82.9011507426355,8.86737756581921,10.5959720408202,1.01708475423716,1.55105989336444,-0.839152163419357,-0.504528129988526,-2.11164574460341
NAM-2020,2020,NAM,SSF,SSA,IBD,LMC,0.0523620396852493,3878.58982993966,,,48.547381745659,2728762.0,72.7676677166466,,7.86862833803428,32.5475205379459,68.6758501750883,10583748541.5258,3.31446027523716,4.16072902136908,58.7746205569356,0.48508188493554,4.35995391199417,40.3152887138993,16.0325187818771,2.91019887709682,38.2290212475113,-9.56950450016184,,26.4760046729225,17.7066413772599,55.981,2.20938236933469,12.5742459188092,3.91227536519519,13.9292034235476,76.9252424036465,3.09380710033486,13.5255126261102,-5.6290942661258,-6.33091994157967,-8.10140201443319,-1.41911288298827,-12.8416395920084
NAM-2021,2021,NAM,SSF,SSA,IBD,LMC,0.0391007177531719,4412.8355693052,,,49.0571881483796,2810548.0,68.847324869681,,6.86006032150676,32.3290367688442,69.2049280206522,12402486183.6396,3.41380072635402,2.93825068168626,57.8264516685608,0.144389286152359,-2.11882350494105,37.6029913421383,16.1656382421317,2.95314556354467,27.2605834411599,-19.6314813257648,,25.052912407333,4.48197475906135,56.482,3.61690530108814,14.2847647718808,-0.0107825051947997,17.5126568387859,83.5443030923624,5.2452505218625,13.6291654250995,1.94703705468689,-0.29170599136107,3.60382919248703,6.7751349963048,0.546655661411194
NAM-2022,2022,NAM,SSF,SSA,IBD,LMC,0.0692832469940186,4349.79908493314,,,49.5291037671807,2889662.0,61.0232473125515,,8.6125332139457,32.2187861578621,69.4803500031965,12569449123.3661,3.50989566252475,3.72223842214602,55.4104498097798,0.0862861211098076,1.62859880353116,35.7178502960771,16.2814318206788,2.77600581415178,22.7993641836406,-18.3456111214813,,23.006967050593,5.4694345816118,58.908,6.08128114112413,14.6587228485817,-0.0125852096287222,19.9742056445263,99.2625547814064,2.06338645570394,16.4515175258314,2.24958819684042,9.65578487073651,5.3987247803654,8.40158434745147,11.3022788963999
NAM-2023,2023,NAM,SSF,SSA,IBD,LMC,0.0308966562151909,4187.60500396525,,,49.9545837830821,2963095.0,,,10.9267372727146,32.2433694860566,69.1003275178326,12408271449.2244,3.59909023551847,5.39320935807719,53.2928482341831,-0.114420374953185,4.49531888223999,36.4955503604922,16.3923920439261,2.50947899094054,30.5781082311241,-23.5171760140963,,21.7553488337535,11.0752832927833,58.898,5.87993463284275,14.5161970599685,-0.0151503304310412,28.0124983478241,110.770713965983,4.05994802165139,27.2957969084331,2.99355933502508,6.45192262549136,4.44280600303956,18.490819609558,9.58385344666972
NPL-1999,1999,NPL,SAS,SAS,IDX,LMC,,208.646667913743,2956457043.0,28786749.6,29.4919855909549,24125199.0,28.875948254061,60.0078951718354,,8.61093464511595,81.5529364487184,5033642384.10596,168.707685314685,,34.5843712357764,0.0,13.6134792828825,,25.9420636401699,1.86110099800161,24.3738796414853,-6.87003707212106,,8.92566864306681,20.4712350931655,41.385,7.45111260957546,10.4481434058899,-1.56303865698338,20.4835163550036,52.5669812534353,,17.2348554383719,5.27101683565357,,4.41257328041399,0.0864397656827156,5.98828001553584
NPL-2000,2000,NPL,SAS,SAS,IDX,LMC,-0.396729677915573,223.830289183078,2822541727.5,22953104.9,31.0994241803849,24546509.0,30.6706208188085,52.1284613764897,,8.40975747014307,81.0445699996489,5494252207.90502,171.234802929892,,34.7107154903449,0.0,15.1722847626275,,26.0469211414698,1.73127486408485,23.4988590676953,-9.14258158360739,,8.9499536217219,21.7305133119665,41.364,2.47882020709136,10.4748451591872,-2.37793695824869,24.3148663462349,55.7105890041319,,12.8475984898219,6.2078296819579,,6.19999998192236,-0.0088242529452383,8.20710715383667
NPL-2001,2001,NPL,SAS,SAS,IDX,LMC,,240.795114544664,2668832039.1,17920718.5,32.808952331543,24946748.0,29.4159104513955,45.4504146210911,,8.21661752863582,80.4071397893568,6007055042.17687,174.026843390303,,44.452945851523,0.0,11.6646272763044,,26.1101888860973,1.61738284845393,23.7282368286735,-10.6783736424774,,8.10498230631968,18.5502234985116,41.347,2.6883037354563,8.88107525662111,-2.74157105052742,22.3430462169922,55.7999210803706,,10.4546170186787,5.71640334528361,,4.79989214255407,0.347091875363344,3.59999988848698
NPL-2002,2002,NPL,SAS,SAS,IDX,LMC,-0.598195910453796,238.89140296106,2942765079.9,14822574.7,35.0358944291182,25328981.0,22.8689008212118,49.6050524616047,,7.88830811895335,79.5878346721543,6050875806.66403,176.693275200558,,43.5529543381878,0.0,9.48966624804383,,26.0863983245352,1.52057612057996,23.0410804317359,-10.7564594519886,,8.39843027317861,25.1314836229456,41.328,3.02939948714892,10.5021750605195,3.55629677532073,20.2462111730944,46.2307185004451,,8.95720622526387,-1.77664317742766,-0.790079859138515,0.120143177369414,-0.0983748686510898,0.864588598036548
NPL-2003,2003,NPL,SAS,SAS,IDX,LMC,-0.800985097885132,246.429706587633,3134793661.6,23470599.0,38.045308394296,25688758.0,26.1425740318245,50.8284796603353,,7.45565985601482,78.6140023049205,6330473096.54071,179.203055458668,,44.1266397280951,0.0,8.56117981191758,,26.2170438561494,1.41042300664335,21.8961239904703,-12.8481546265879,,8.66503735034973,25.126766111273,41.307,5.70700931874738,10.1845799387553,2.84759408801275,21.4093789298114,44.2478836156195,,10.0827264661709,3.6787639938014,2.16828911170921,3.94503776051116,0.233443620739643,3.09311694580117
NPL-2004,2004,NPL,SAS,SAS,IDX,LMC,-0.955853760242462,279.587750044428,3295659005.1,34732758.0,41.6109470808194,26016656.0,27.0973304111391,46.4258369867928,,7.00664719031253,77.5292988288111,7273938314.71988,181.490449947681,,45.1719518806742,0.0,11.7492427931864,14.5963383257351,26.4204926483877,1.26834840063401,21.8884385905662,-12.7818961935653,,8.64407758561264,27.5758341681272,41.287,2.8418113124898,9.20845997973658,1.37422203617593,24.5311495689792,46.1472867206087,,11.6288256659859,6.8194690918079,4.62536639188589,4.68260325152944,-0.0057375573705338,1.43282952286245
NPL-2005,2005,NPL,SAS,SAS,IDX,LMC,-0.861349403858185,309.024168339372,3110051085.3,31965337.7,45.5065633424317,26309458.0,28.7261508079238,39.1154769048201,,6.59439567075631,76.3566959043179,8130258377.90964,183.533017091036,,45.8341533596194,0.0,11.5556597592177,,26.5530783484872,1.11915460082368,19.0422309056202,-14.8955738939825,,8.89920802426825,30.6857166332099,41.244,6.83633265892877,7.5409732682321,1.88302388576204,26.4511581033301,44.0629474798613,,10.0252420269944,3.32794023543559,3.50674101129923,3.47918104829496,0.030156295078659,3.01206376239253
NPL-2006,2006,NPL,SAS,SAS,IDX,LMC,-0.924164414405823,340.431796437968,3266633722.4,55098349.1,49.5059100328759,26565425.0,33.1513862786737,37.342433881345,,6.24889033190624,75.0965421342507,9043715355.8881,185.318625741193,,47.9339045137933,0.0,8.98307832021575,,26.7607517222647,0.968206396130087,18.2445286958466,-17.8688058414516,,8.68298261385388,29.5042528510206,41.172,6.92033580707589,7.32305471512239,1.65950180353451,26.8519028137059,44.7619877569242,,9.7143502903733,5.62825063714673,2.2298516197904,3.36461478056277,-0.073509433259411,4.4704410053825
NPL-2007,2007,NPL,SAS,SAS,IDX,LMC,-0.724708914756775,385.449767660642,3466533426.2,91662085.2,53.3827400058951,26788492.0,37.2815056472403,34.6388304814777,,5.98195257191899,73.7412792890358,10325618017.379,186.874726194629,,48.7769758472824,0.0,9.81720849872291,,26.9220808503573,0.83618340426827,16.3498809545944,-18.8679452672132,,9.19847711063206,31.0588696528164,41.089,2.26921924439074,6.03202531806603,0.0548101106677199,28.6852507532697,44.5792750200254,,11.9501045607577,4.51136279309554,3.10903554476609,3.41156027980276,0.0556064154566332,3.94500474312393
NPL-2008,2008,NPL,SAS,SAS,IDX,LMC,-0.815914392471313,464.817391891529,3550354598.6,89343053.3,56.9108061152324,26990037.0,51.6526455292715,29.1821447836312,,5.79739988573101,72.2103147648034,12545438605.3959,188.28069061737,,49.2043233806326,0.0,9.83109607212827,,27.0918731488652,0.749540559520267,17.4574678117991,-20.4845658351907,1.821,9.88931635562944,36.656912120874,41.014,9.9078300530648,5.28281024916742,5.84548564127574,30.3156469991099,46.0362063511913,,12.5576256327684,7.34989720049128,5.7437824698753,6.10463914373472,0.0079321573519278,1.743248199782
NPL-2009,2009,NPL,SAS,SAS,IDX,LMC,-0.965407252311707,473.078751198621,3550285708.6,182751265.5,59.8638612146309,27173035.0,59.1784546318174,29.036683930972,,5.69797012668973,70.5131590457199,12854985464.0764,189.557272410185,,48.6137710063626,0.0,9.43366567098936,,27.4652814849839,0.675732337813135,16.1475157552238,-22.2407393915845,,10.7791174899218,37.2481806162876,40.953,11.0948237386987,4.91144970947024,0.166582495866466,31.6743770945651,47.0794477633688,,12.0301919733869,6.00197973250596,4.89266385200484,4.5330787246486,0.297715388957693,-0.590000617187727
NPL-2010,2010,NPL,SAS,SAS,IDX,LMC,-0.896736919879913,585.278491984574,3507426942.0,219056329.7,62.0156581578338,27341952.0,54.5899877856031,23.4883074371496,,5.68993537560779,68.7230673269311,16002656434.4746,190.73562608999,,46.3988379106184,0.0,11.4514009862723,15.6352008846605,27.8928871547682,0.619710468212554,16.2862355152101,-26.8198334303062,,9.99258870498519,37.7504833918806,40.908,9.32650410745395,4.61561735916517,-0.797465992929109,38.271206448162,45.9849057742707,,9.62717765378047,5.8258036336661,6.72867497367238,4.81641464694573,0.548294665887946,3.99958995336466
NPL-2011,2011,NPL,SAS,SAS,IDX,LMC,-0.920482873916626,785.518656222132,3528236477.6,214000669.7,63.139949798584,27464494.0,46.4246531230953,17.6500654511006,,5.79132727003896,67.1104103276562,21573872420.7008,191.59047087548,,47.9028529373703,0.0,7.12580847922927,13.9379082430485,28.1349175388113,0.447181720951167,14.4618636324548,-20.6844875303451,,8.19727848201115,29.5161284665902,40.835,9.2270754612596,4.95005484335555,1.33775079697372,27.8102444789254,36.296758890097,,7.62785981637523,3.42466909680881,6.69153397581911,3.42180870116162,0.435814930594323,4.3321101766706
NPL-2012,2012,NPL,SAS,SAS,IDX,LMC,-0.989905714988708,788.202937148377,3493093677.2,203821088.7,63.6558406194333,27534915.0,48.7543496534141,17.4328435350797,,5.96413698135887,65.8847037805744,21703100877.1309,192.081723055459,,47.987452587668,0.0,9.12063374803114,13.8393358530682,28.2461597376037,0.256079255262795,15.2213726693912,-20.4213234843265,,7.89638625509625,34.5553445591504,40.697,9.45980980357125,5.31837545822883,2.66070688066427,28.6027052400212,37.921906058758,,8.38789950562113,4.48113213937442,3.57655348264088,4.67014192446953,0.42369151125933,5.85191463885846
NPL-2013,2013,NPL,SAS,SAS,IDX,LMC,-0.933889985084534,803.269595420477,3574454955.3,188860260.4,64.1314570156048,27589996.0,50.4622708384351,17.9863596634684,,6.14982616009413,64.8884391194323,22162204924.5726,192.465964422742,,48.7552170077453,0.0,8.17896687711582,12.6904354155292,28.4222470247151,0.199840751964584,17.2043101572605,-23.2760583824432,,7.53433761044771,37.0813302520007,40.511,9.04016311917645,4.15111327345913,5.23137372695533,29.6766090195384,41.8653757376722,,9.8008428143973,4.30253913872104,3.02939602162391,3.52515317129149,0.334712330597339,2.78062536310873
NPL-2014,2014,NPL,SAS,SAS,IDX,LMC,-0.863811731338501,821.455224911731,3482796625.3,165284023.7,64.5640847098488,27672370.0,54.4670476035099,17.2597307021914,,6.33962767678256,63.8731073448067,22731612922.1906,193.040599930241,,49.5640197511958,0.0,9.36471723019615,13.5829915227027,28.7654562253962,0.298119921280857,16.8006144298729,-25.7345573752827,,8.00114144403982,39.5896911662019,40.339,8.36415469659563,2.97502095784131,2.18298241690426,30.9860882268693,45.9826416115927,,11.3746365429252,6.0494513148825,7.69592081456358,6.01148284250441,0.133746236524448,7.47416503871534
NPL-2015,2015,NPL,SAS,SAS,IDX,LMC,-1.1360867023468,875.543635474862,3599822395.8,193660005.5,64.9510094249155,27823629.0,56.9082740653704,16.769557036253,,6.52405237617565,62.6773848232675,24360801286.7638,194.095772584583,,50.5398969857639,0.0,7.6252698846163,13.9897984541113,29.0678150000097,0.545118124856758,16.6315973204951,-26.2365532034867,,8.81199699710941,40.0882209487843,40.224,7.86890895590891,2.05842606302866,10.0433083922087,31.2774348208688,46.6657303895158,,10.8013934734689,5.37274292351017,5.89023111771623,3.97605327162971,0.213029527712984,2.00196585982314
NPL-2016,2016,NPL,SAS,SAS,IDX,LMC,-0.893620848655701,877.256454696737,3748259282.8,170623931.2,65.2895168835553,27955462.0,69.8408001121159,17.2975980360721,,6.7239203448874,61.6232358975145,24524109483.5293,195.015430763865,,51.5980440878132,0.0,3.64285892320505,14.2271107367293,29.2458220804006,0.472697719209503,15.682824620844,-25.7563300429016,,7.92601848392004,35.3050820021742,40.096,8.7903433200464,1.6550385004126,-0.68434663855188,28.2409991995242,42.115486124737,,10.6225400724113,1.18673554706123,3.93974869835895,0.433113719381524,0.432212944008614,-4.13315508563367
NPL-2017,2017,NPL,SAS,SAS,IDX,LMC,-0.941260457038879,1034.28374906846,4374130858.2,168062080.9,65.5768928085184,28011258.0,69.1891243413532,16.9611227628207,,6.95448337089952,60.8935676824888,28971588940.364,195.404659923265,,51.8497822876255,0.0,12.9847551475815,16.8538084482168,29.5331268335257,0.199389989212823,15.7594371601392,-29.0180333126052,14.464,8.51853832194441,41.8806487265227,39.915,2.77703998300211,1.53279423294517,-3.56432924017776,37.3250540060946,44.6424106224996,,11.1078841098092,8.37997845775513,10.6628881727943,8.97727935643466,0.677439884182991,17.1374042895684
NPL-2018,2018,NPL,SAS,SAS,IDX,LMC,-0.954740226268768,1179.19843190389,5103124948.4,156194238.0,65.8104229225551,28079689.0,76.3246080076577,16.5353620494072,,7.19576790584004,60.1789003710396,33111525237.149,195.882029996512,,51.5904434655837,0.0,14.7916121099061,20.1657916960524,29.8758792739788,0.244000280298262,15.7924584048897,-32.8161049025317,,8.06153627743491,42.6031213164644,39.743,4.40659410175714,2.0224987596471,-8.30080510271613,39.5478003355175,48.4473869461067,,10.6326440588487,9.25346677663205,8.16786747958697,7.62237610397935,0.206157201926214,10.3644870527707
NPL-2019,2019,NPL,SAS,SAS,IDX,LMC,-1.09231221675873,1203.14294706401,5965523810.3,147411972.8,65.9873929484157,28414064.0,78.9459108984054,18.8645833580846,,7.33936009642821,58.7001840122581,34186180699.0255,198.214607603767,,52.0227162612175,0.0,15.3034072859707,21.7018652753922,30.1296229014011,1.18377302604311,16.0305551420005,-33.689653638414,,8.11709521231421,42.1875160485619,39.765,5.56616035243723,2.31696895226968,-5.12963069016165,41.3787409108185,49.2495265874454,,9.75019427720449,6.7632639034474,5.40816240871393,6.65705543110467,0.542801979747667,7.37929950460854
NPL-2020,2020,NPL,SAS,SAS,IDX,LMC,-0.985120117664337,1154.21517578318,7175038894.4,370271418.6,66.1050886088505,28966574.0,88.4400394663268,23.3700917945979,,7.43412797501031,56.652683071554,33433659301.2466,202.068880362749,,53.9388467411715,0.0,5.71935747167095,20.1647829301293,30.2383321076654,1.92583106605859,15.8135971117888,-27.3082774150619,,9.06773207203869,32.8159683668036,39.387,5.05635826238499,3.3290613517589,-0.251653542060189,30.4402815098213,40.9188741243442,,5.91817025252351,-4.53068885125029,-2.67793108501088,-2.3696206292072,0.378739091402959,-4.02345501163224
NPL-2021,2021,NPL,SAS,SAS,IDX,LMC,-0.929678738117218,1252.75076731986,7925529529.0,560307798.7,66.144235274522,29475010.0,103.651351375401,23.7616294058189,,7.54957678541569,54.9709890210653,36924841394.2605,205.61569584932,,51.537232774772,0.0,6.37284714388619,19.4418821873399,30.3913125256407,1.74002411752275,19.8652862299341,-32.815461822057,,8.25401086967028,30.9110006332504,39.513,4.12676744440695,3.85657960803328,-14.5240163530398,35.1635974644693,43.0538047919129,,6.39796401858318,4.71066788304964,4.31076992586293,4.838149614115,0.531690906776232,6.94626399018053
NPL-2022,2022,NPL,SAS,SAS,IDX,LMC,-0.918098270893097,1385.91066274851,8229380765.9,632511448.6,66.2992968721053,29715436.0,94.4669915631767,22.1714628607957,,7.72066062217259,54.1657821006166,41182939600.6209,207.292891524241,,52.4250544391455,0.0,6.58371205768658,,30.6197668227993,0.81238557412485,,-35.5686197481581,,8.41256130684511,31.4399529017035,39.428,7.6702057938028,,-5.76692961945292,37.6438482526851,48.9734014799428,,7.97668216468422,5.31702477538181,5.52297260487032,5.6313145568451,0.160405404733603,10.7047157416796
NPL-2023,2023,NPL,SAS,SAS,IDX,LMC,-0.807803750038147,1382.33055769304,8831993893.6,733277430.4,66.5432933453944,29694614.0,91.5572641445816,24.0384374799175,,7.95054639794969,54.0220133747515,41047772331.0994,207.147638646669,,55.3711684726242,0.0,7.22129909469196,,30.8488008839251,-0.0700958873206174,16.5751381242333,-27.5582157315689,,6.62485343600964,36.2104694022707,39.379,7.11587261530826,8.02195964213028,2.45049491475997,31.1493001529726,41.5701502933145,,9.58425567747115,2.19194021934597,1.65550883707981,1.98254843628392,0.182279066044198,1.28966753657298
NLD-1999,1999,NLD,ECS,,LNX,HIC,,28318.7466538357,,,77.06074312186,15812088.0,,,3.45833333333333,8.21649690892335,47.3984900222728,447778514140.155,468.367535545024,2.74166666666667,66.2867166655163,12.7637528536089,29.235284177054,38.3390893100682,22.3279944245107,0.665493187073143,,6.2640577136832,2.737,20.5603806323085,27.1828111671317,67.537,2.15717918055059,8.50870395567786,3.50211167072708,22.9712264633708,114.327740793016,2.13082362335442,22.4821945910083,4.88915265807124,5.7138002902997,5.04332136430241,9.19246841685971,4.2011996694095
NLD-2000,2000,NLD,ECS,,LNX,HIC,1.9833756685257,26225.1697734149,,,78.4826828427081,15925513.0,,,4.79166666666667,8.03793493279739,47.5997257745678,417649282153.726,471.727280805687,2.8875,66.3686362621105,17.8411186141159,29.6777246782886,37.3760203100017,21.574588065849,0.714770362784392,,7.21885221068088,2.016,20.5466274207138,27.3965355530084,67.804,2.36052233801948,7.15048328657588,1.73766088925111,22.4588724676077,125.667030082421,1.47335236212653,24.1748615651819,4.73810528063817,4.26198092388933,4.2197537762102,15.1107005401962,3.69637770078231
