COUNTRY_PERIOD_INDEX,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.MKTP.PP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.KD.ZG,NE.GDI.TOTL.KD.ZG,NE.GDI.TOTL.ZS,NV.IND.TOTL.CD,NV.IND.TOTL.KD.ZG,NV.IND.TOTL.ZS,SL.IND.EMPL.ZS,NV.SRV.TOTL.CD,NV.SRV.TOTL.KD.ZG,NV.SRV.TOTL.ZS,NY.GNP.MKTP.KD.ZG,NY.GNP.MKTP.PP.CD,BG.GSR.NFSV.GD.ZS,CM.MKT.LCAP.GD.ZS,CM.MKT.TRAD.GD.ZS,NY.GDS.TOTL.ZS,NY.GNS.ICTR.ZS,NE.TRD.GNFS.ZS,GC.DOD.TOTL.GD.ZS,DT.DOD.DIMF.CD,GC.REV.XGRT.GD.ZS,GC.XPN.TOTL.GD.ZS,FP.CPI.TOTL.ZG,NY.GDP.DEFL.KD.ZG,FR.INR.RINR,FM.LBL.BMNY.GD.ZS,FM.LBL.BMNY.ZG,BN.CAB.XOKA.CD,NE.IMP.GNFS.ZS,NE.EXP.GNFS.ZS,BN.CAB.XOKA.GD.ZS,GC.TAX.INTT.RV.ZS,BM.KLT.DINV.WD.GD.ZS,BX.KLT.DINV.WD.GD.ZS,DT.DOD.DECT.GN.ZS,DT.DOD.DLXF.CD,DT.DOD.DSTC.CD,DT.TDS.DECT.CD,NE.RSB.GNFS.ZS,FI.RES.TOTL.MO,NE.EXP.GNFS.CD,NE.IMP.GNFS.CD,TX.VAL.TECH.CD,DT.TDS.DECT.GN.ZS,DT.DOD.DSTC.IR.ZS,GC.XPN.INTP.RV.ZS,GC.XPN.INTP.ZS,FR.INR.DPST,FR.INR.LEND,NE.CON.GOVT.ZS,NE.CON.PRVT.ZS,NE.CON.TOTL.ZS,NE.DAB.TOTL.ZS,FS.AST.DOMO.GD.ZS,SL.UEM.1524.ZS,SL.UEM.INTM.ZS,SL.UEM.BASC.ZS,SL.UEM.TOTL.ZS,EN.URB.LCTY.UR.ZS,SP.POP.TOTL,SP.POP.GROW,SP.URB.TOTL.IN.ZS,EN.POP.DNST,SE.PRM.CUAT.ZS,SP.POP.DPND,SL.TLF.CACT.ZS,IQ.CPA.BREG.XQ,IQ.CPA.PADM.XQ,FS.AST.PRVT.GD.ZS,FM.AST.PRVT.GD.ZS
COG-2016,10931328150.8478,-8.68524343913786,20973960925.5018,2093.10728558843,-10.8700508595295,-18.088230293448,71.266855758205,4202817079.2813,-18.6708064276395,38.4474514101503,22.0626715247735,5160229539.84329,-1.6158323534704,47.2058789987295,-20.1194788208051,20224120130.4975,22.4803109582865,,,33.1440809543573,24.8695397877742,122.259818284021,,115577578.7,19.4852908143228,17.1512744009458,3.19056179723773,-3.50248728902629,,29.3906277095463,-15.031902393003,-3596012163.62652,80.1912922339397,42.068526050081,-32.8963883802867,9.34873096438907,10.9570187855003,0.46296936341342,63.2452493790411,6362313295.6,188488464.4,361139488.0,-38.1227661838587,1.11391426492275,4598648630.75926,8765973302.49731,71754303.0,3.42620121339108,26.385936371701,2.5793562755815,3.02415598596576,2.45,,21.3085234763745,45.5473955692682,66.8559190456427,138.122774803848,,41.705,,,20.298,61.8911681349812,5222536.0,2.42169941927317,63.2515316469123,15.2929311859444,,80.9004117814953,68.147,2.5,2.5,17.9395649927598,17.9395649927598
COL-2016,282720100286.228,2.08738250162794,665398390495.011,5959.84250367574,1.08114925712198,-0.162567627610358,23.1674195572494,78282827456.3007,1.70566424842539,27.689162311787,19.3700893503894,160863823150.604,2.37641534876936,56.8986156229234,1.70884218429302,658039414706.677,7.67070269658535,36.7213432955425,5.0112589169771,16.3990451294424,17.4778572831634,36.202652984202,66.9071609125065,992551057.7,24.2234212780588,28.6308350994839,7.51346024627674,5.14833430514589,9.03209505722643,48.9199583628706,7.18656806506316,-12586559420.1663,21.4855137060045,14.7171392781975,-4.45195067751588,1.79953758062105,1.59781774109891,4.90164572903473,43.2364464218603,108613501666.0,11280179000.0,15833634456.3,-6.76837442780702,8.32883468161759,41608310926.5839,60743865896.6273,766933461.0,5.66309395265003,24.4298403472934,11.2733677695796,10.6098597819917,6.78343259286602,14.6454318106769,14.5412847223026,69.059670148255,83.6009548705576,106.768374427807,60.567661420081,18.274,10.232,6.528,8.922,27.274751061341,47437512.0,0.990548549326914,77.2036266362166,42.7557566471383,77.0550918579102,45.5697969538474,66.418,,,47.0541978052352,47.0541978052352
COM-2016,1012835493.19325,3.32039987961315,2328363278.32794,1365.48403444497,1.22276485365785,-8.49254903666261,12.5606730066488,99810056.6989566,-4.84108960633218,9.85451807028183,17.580138216461,548690942.653708,3.83099652305179,54.1737474981062,3.10681195504756,2341051172.79661,15.9116843828339,,,-3.22641555539265,8.21204994468561,37.1328797158337,,26566684.3,,,0.797517430888487,1.71503276564016,8.63684255463117,27.8636077791238,10.2596461134046,-44044054.7424765,26.4599841389376,10.6728955768962,-4.34858918733341,,,0.352458395658835,17.1852272690132,146923707.1,1516180.4,6371827.5,-15.7870885620414,7.08079906543648,108098874.554256,267996110.852463,19666.0,0.625698238111544,0.951107331753387,,,1.75,10.5,10.6149160629911,92.6114994924016,103.226415555393,115.787088562041,,9.497,,,4.117,,741741.0,2.05111578193354,30.7305018169792,398.571198280494,,78.4223591727164,47.689,3.0,2.5,16.1429576955409,16.1429576955409
CPV-2016,1849789985.99572,4.28071482662371,3767658154.16819,3608.96605234906,4.24816232606327,7.65673820365826,28.5553782407275,234310110.431019,-13.000346399676,12.6668493291087,21.7897056508736,1281623985.7843,6.5505952980597,69.284837494372,6.73180029648267,3646587315.33736,47.1963758695566,,,16.1231358161235,28.0533434677508,95.3781398609533,,12326177.9,19.7921439895619,19.0741910323081,-1.40781637091705,1.67992479299215,7.79575933290896,92.2130330102213,8.35622933514122,-64135178.5263145,53.9051911427786,41.4729487181747,-3.4671600025876,16.7856849258153,0.423197646452609,6.82845117866997,102.626920378854,1539766235.7,285287000.0,49416464.2,-12.432242424604,6.33870981346663,767162452.285936,997132827.690972,,2.76015911537909,49.8111913947923,10.3558556971011,11.949603145798,2.63376353974345,9.60664701973665,19.8316445191845,64.045219664692,83.8768641838764,112.432242424604,59.0560057276091,30.182,,,12.085,,512554.0,0.0312210963482392,68.0354078358316,127.184615384615,,51.1040488670601,59.171,3.5,4.0,55.104237005768,55.104237005768
CRI-2016,58847019609.6549,4.20432325175899,93454856085.2032,12091.0301606154,3.1560705780562,6.86080856711797,18.888940977993,11563445992.6962,2.87528172054023,19.6500112824728,17.9716973646435,39695379481.9092,4.2502142814874,67.455208004105,5.29097918342299,89513475335.587,20.3313791631205,4.95827999336993,0.0611075976974374,19.2306554019324,15.8807370540308,62.1784781768295,,,24.0079934600948,27.1467334171331,-0.0174788505908217,1.95876480203574,9.49388346148549,49.1383907243063,3.08607993849966,-1257276124.25589,30.9183818764451,31.2600963003845,-2.13651622902175,5.55766728727354,0.838445973431176,4.45296211770326,,,,,0.341714423939432,4.37435530096995,18395634999.8843,18194546245.8196,951904772.0,,,11.0263284192798,10.1508188036572,1.21249999999999,11.6386111111111,16.7086790790549,64.0606655190126,80.7693445980676,99.6582855760606,60.1329312351788,21.65,8.912,9.283,8.085,35.8217809017628,4866998.0,1.01105286688192,75.5423088085047,95.3191931061496,81.2402267456055,45.3393153311988,59.687,,,58.638053772552,57.8371180370051
CUB-2016,91370407900.0,0.512843095700745,,8110.55874283616,0.597183645134152,7.51034742255111,9.56020685555022,20962931100.0,-1.88544604168099,22.9428012655288,16.9872933183571,65831000500.0,1.24124468082458,72.0484914241036,3.47786307926793,,,,,12.255974179579,,27.2691132420785,,,,,,4.32834928458539,,,,,12.2865819010971,14.9825313409813,,,,,,,,,2.69594943988424,,13689600000.0,11226300000.0,257965573.0,,,,,,,31.8958566234003,55.8481691970207,87.744025820421,97.3042326759712,,4.964,,,2.0,24.559270804372,11265612.0,-0.0838750367097098,76.9115829467773,108.2815455594,,44.8534738389399,55.581,,,,
CUW-2016,3024690188.01683,-1.06770769957464,3775988401.75341,18944.0962772875,-2.1111613286577,,28.6395276670698,518848162.810628,,17.1537622222003,,2137653641.99146,,70.6734742771469,,3704781412.94964,76.2251759908702,,,15.5793311570516,12.2732067541214,139.052978198311,,,,,-0.0472079848940292,-0.0472619241268859,,,,-585240223.463687,76.057468709033,62.9955094892782,-19.3487658928601,,1.24709203410328,4.39991505278562,,,,,-13.0619592197548,,1905418994.41341,2300502793.29609,,,,,,,,16.0670225187566,68.3536463241918,84.4206688429484,113.060196510018,,,,,,,159664.0,1.06031644056836,91.3353544596205,359.603603603604,,48.9472456737721,,,,,
CYP-2016,21046462280.5979,6.57359080924678,30552756741.6535,24280.056640625,6.01835711404337,36.2986029185747,17.0541463112928,2280703016.64451,14.9916540185186,10.836514879496,17.0502989714135,15694161415.3313,5.19231101517961,74.5691185819827,4.08937469125787,29341320340.0864,89.7408519579174,11.9323284463061,0.352701590887916,19.0001470509655,13.103835173735,139.022098457248,,,38.3242374913063,38.1375311510325,-1.42916666666665,-0.574742494242457,,,,-814517573.846768,68.538046229121,70.4840522281272,-3.87009257416934,-0.0177573795571583,-14.3075100967273,15.8272269765313,,,,,1.9460059990062,0.323834511496161,14834399466.0297,14424834047.4707,56148834.0,,,6.73141280443661,6.79592906197424,,,15.487159442376,65.5126935066585,80.9998529490345,98.0539992603273,,28.902,14.321,15.498,13.006,,1237112.0,1.43370522557944,66.9625604106231,133.88658008658,95.0117797851562,40.2003427063831,63.762,,,216.242757371797,216.242757371797
CZE-2016,198160659303.939,2.58087013921376,385090482980.625,18753.9686718096,2.3840542545404,-3.77368516671443,25.0750046974725,65444781249.254,1.49485255565891,33.0261220764687,38.0713220436503,108731058139.178,3.04846564274939,54.8701536021871,3.1548348418319,356471034544.78,22.3842639418708,,,32.7446660458432,24.7618902189718,148.547004664435,,,36.3608113102748,32.5225943262792,0.683504209385702,1.49123391004676,2.38051334351634,79.0867494110092,6.52779079563308,3462558729.3382,70.4386716580323,78.108333006403,1.74734921729713,,1.5841702547487,5.47566421423918,,,,,7.66966134837075,6.46822553951747,154779987656.804,139581736162.494,24696483302.0,,,2.37882814459673,2.7034199554435,0.373113336623673,3.9072462757748,18.7814653223292,46.9343365620283,67.2553339541568,92.3303386516292,,10.488,3.498,20.466,3.952,16.5589121453516,10566332.0,0.192048415842684,72.9745753395623,136.851858567543,99.8392105102539,51.6066775434751,59.821,,,50.5721831167678,50.5721831167678
DEU-2016,3536787895179.0,2.22222216259371,4246712764148.14,42948.9381932694,1.40038690062336,3.62179897180192,19.7122567843741,925692004237.356,3.53959402760617,26.1732405694774,27.33707604136,2205519948978.22,1.79030837945314,62.3594067369594,3.5984051595845,4368046845103.96,17.4959504277438,48.5197743240464,31.7834102709328,26.977350471487,28.6547979791762,76.0059902166055,,,28.8217362865039,27.3748517311851,0.491747008445174,1.25424485239203,,,,314857603893.818,34.3704482647463,41.6355419518592,8.9023603683727,,3.29549304666123,1.64365840117303,,,,,7.2650936871129,1.62420238995537,1472560807845.53,1215609853746.31,205114885619.0,,,2.22569671916529,2.38097415752432,,,19.5245695901052,51.7560974083081,73.022649528513,92.7349063128871,,7.079,3.656,10.1,4.104,5.29755632915605,82348669.0,0.807218538573871,80.8347870684725,235.712929356538,100.0,52.5820458594372,60.411,,,75.9886830599554,75.9886830599554
DJI-2016,2604955228.70117,7.1234323372872,4598427635.85082,2510.4300076241,5.33331529745931,-644.031969823646,21.9359401140492,295368244.045442,6.11483774419028,11.3387071221455,5.48930189350754,2101794289.36367,7.98787169527027,80.6844688233518,5.35475711223101,4457233321.50236,57.2596301881357,,,16.3919917303143,20.9356922460308,213.071998607921,,45796005.7,,,2.40252905434889,0.302782333572253,,65.6530204985804,8.76586615499902,-26058614.6594144,109.307973495828,103.764025112093,-1.00034788975653,,,6.1420623506391,67.4162737541098,1602776809.9,53668079.8,58912888.2,-5.54394838373494,1.64742258520207,2703006397.66826,2847423770.96685,,2.33321112732589,13.1728523476315,,,,,22.2299077070923,61.3781005409931,83.6080082696857,105.543948383735,,73.014,,,25.982,73.3240144010013,1037653.0,1.68519891610854,71.1492236341041,44.7650129421915,,60.3724419537361,32.431,2.5,2.5,20.4371265619881,20.4371265619881
DMA-2016,612711111.111111,1.44724556489263,901049875.836377,8802.56172041363,2.6190351438682,,,76655555.5555556,7.83501912897646,12.5108806035108,,361455555.555556,-0.0900740492474625,58.9928188016829,,870951698.858091,61.5951921215906,,,,,,,24206037.6,,,0.141816225732312,3.56536248291768,4.54991650114637,90.6160839499009,6.11641035623905,-51790962.1357644,,,-8.45275386663789,,0.144063367425891,6.89801855079428,90.5118431972535,272929680.4,238915644.9,31534248.6,,7.34409544714442,,,419801.0,5.32453261416082,107.664392229734,,,1.905,8.2775,,,,,,,,,,,69606.0,-1.14845280097172,70.2511605730541,92.808,,45.5958332461773,,4.0,3.5,44.1506480003869,44.1506480003869
DNK-2016,312181849372.233,3.07304549209093,296830932013.306,54500.9260410217,2.27180151789635,7.66489449078418,21.680712423112,63160516045.4116,5.14036937445974,20.2319629319966,19.0482161687107,204734030500.522,2.73165043089534,65.5816572655399,2.26352955043777,304284296177.775,40.2500513180648,,,27.7158396458092,28.7665043505098,101.452783808643,,,38.0360359648306,37.3753237986279,0.250000000000031,0.42651293565801,,60.778191262306,-7.20490658126743,22332003949.2079,47.7088309101261,53.7439528985173,7.1535241379713,0.0449123333771197,5.73334263663049,2.49983169836595,,,,,6.03512198839121,4.59154537433831,167778866084.333,148938310649.103,10051342801.0,,,2.56187956238623,2.60716786555478,,,24.9429154800128,46.8126107116679,72.2841603541908,93.9648727773028,,12.147,5.134,9.177,5.989,25.6264749530454,5728010.0,0.780392644135167,87.6999969482422,143.20025,100.0,55.5631659221664,61.744,,,167.059346282627,167.059346282627
DOM-2016,75552902635.7075,6.71974078681295,171800387111.103,7160.44200982307,5.54040978660888,11.8205249977337,22.1728652705364,19552752337.573,6.28681455556507,25.8795514870557,19.7161344753523,46852672286.6773,6.72039518172933,62.0130672048251,7.64818795089433,164403135385.462,15.4577780503173,,,18.829942223247,21.2185996229361,51.7306571245477,,280731424.0,14.827297566694,16.4269789437784,1.61416607245222,2.0153931389807,12.8105897801929,34.4200197218543,9.75223379825405,-814700000.000002,27.5367900859185,24.1938670386292,-1.07831727382895,6.43866604149046,0.144799201861896,3.33024928523507,39.1307092043539,24958040100.5,3052654000.0,3464966835.7,-3.34292304728938,3.00451954616357,18279168807.508,20804844202.6132,228458931.0,4.79249833251035,49.7642783285244,17.093918300069,15.4601088500846,6.69333333333333,15.0841666666666,10.3233829732791,70.8466748034738,81.170057776753,103.342923047289,28.1696956520686,16.738,10.206,6.482,7.284,38.6346413631445,10551430.0,1.11122425240832,74.0506780735522,218.410888014904,70.3,53.2984780323269,62.451,,,26.9063969746819,25.8545975703829
DZA-2016,180763839522.151,3.90000000017621,548945698735.394,4424.98529027556,1.78594064734014,0.105088381283565,51.6415142855742,58215291060.8764,8.30920359088154,32.205164049828,31.345279703912,94709388946.4922,2.54842022661271,52.3939905220294,2.1906976045414,545393972006.106,7.91606038298992,0.229127480378834,,38.8539574366302,39.7661646648658,49.7609327925216,,1610758149.3,,,6.39769480268756,0.856688224051865,7.08263567020895,69.8380710329262,0.815774502444313,-26204046336.6021,31.2742448207328,18.4866879717888,-14.4962877563746,,0.0257467875470499,0.906300705997455,3.04187962008185,1866373703.2,1985910000.0,356655484.9,-12.787556848944,22.5792566104523,33417246978.2851,56532525719.5141,4844795.0,0.198589555086649,1.64412734626402,,,1.75,8.0,20.0218426111777,41.1241999521921,61.1460425633698,112.787556848944,,26.228,,,10.202,9.08653791581314,40850721.0,2.05569111181654,70.7353778263851,17.1516218598076,,53.4355011716106,42.333,,,20.2524548230485,20.2524548230485
ECU-2016,97671433000.0,-0.687954245877947,179600489638.442,5917.63771271481,-2.12550882201938,6.45338598329539,20.2460508591084,26892817000.0,-0.923923643780114,27.5339637947157,17.2903721887704,57203669000.0,0.618390755862691,58.567451344755,-0.163757509726551,176153185406.284,6.79670083975762,,,20.7901423950645,21.2593737638321,40.5344917996647,,739366335.8,28.6412079584013,35.0549572104551,1.72826463324532,1.17114450392724,,49.5926738926826,17.8334656509724,891304955.056572,19.9952006437747,20.53929115589,0.912554395568837,9.17246270848102,,0.78469808886928,36.9480973788042,33782373021.2,873318275.2,5381698035.0,0.544090512115247,2.32915637961455,20061020000.0,19529599000.0,111067371.0,5.61783244222225,20.7165760231627,6.73827719241109,5.67008228171477,4.77083333333333,,15.6897053000134,63.5201523049222,79.2098576049355,99.4559084640439,31.5121939437604,10.349,7.024,2.811,4.597,26.8427675109514,16505139.0,1.45809147770557,62.9913367571804,66.4565107102593,82.736457824707,54.6259320805851,67.669,,,31.5046558000332,29.4332118706603
EGY-2016,332441717791.411,4.34664345555447,1084107404691.64,3270.6287768197,2.24497375649698,11.2338858195214,15.0402303092936,107897128834.356,1.27141643602057,32.4559533476046,25.502635112937,181125165644.172,3.12824985696246,54.4832841219458,4.13868317707291,1069524989723.49,9.27720510076032,10.0237151349692,3.03215989872602,5.48460913855466,9.71004152210822,30.2465490514505,,3856218340.9,,,13.8136062148289,6.24566313377426,6.92201135491608,98.136132366497,39.5091419937945,-20493900000.0,19.9010851110947,10.3454639403558,-6.16465951871263,,0.062146231638001,2.43856278142762,21.0959884446522,53387048714.3,11945250000.0,6635327342.8,-9.55562117073891,3.88541069587349,34392638036.8098,66159509202.454,56095790.0,2.02315058781381,50.5240695457061,,,7.85833333333333,13.6,11.4268841809995,83.0885066804458,94.5153908614453,109.555621170739,,33.655,15.906,8.614,12.45,44.4922925114314,101644589.0,2.03468294927084,42.5210717266225,102.109185795369,60.7817350606847,62.3353502105713,46.63,,,34.1348626252639,34.1348626252639
ERI-2016,,,,,,,,,,,12.8973106040945,,,,,,,,,,,,,20377380.8,,,,,,,,,,,,,,,,753782109.0,26639108.9,25526986.6,,,,,,,18.3248937136071,,,,,,,,,,9.998,,,5.772,75.0413940842944,3124698.0,0.614809318134095,35.5254287719727,25.8074296058691,,85.3313689275127,79.08,1.0,2.5,,
ESP-2016,1243015667917.12,2.91515598595787,1747416921343.7,26755.6061149398,2.83577124069477,1.03605618681219,19.0611122143393,246039103212.841,3.54862863400088,19.7937250159622,19.6925670261092,847344295007.395,2.31770494230952,68.1684323760182,3.25709632399753,1750233410721.95,15.6674195477316,56.6808082016392,51.99411533428,23.0265003334915,22.2096745788576,63.1886778507294,105.968137016467,,27.1288470631817,32.4323867041507,-0.202598000426452,0.372182539615821,,,,39255536855.7633,29.6116448657886,33.5770329849408,3.15808866042231,,4.85745693592621,3.61722479660389,,,,,3.96538811915221,1.76235386629208,417367780824.515,368077385209.729,15601713039.0,,,8.40882878043386,7.30659930533628,,,18.9554100877408,57.7278762421336,76.9734996665085,96.0346118808478,,44.445,19.305,27.62,19.635,17.1196926925798,46458139.0,0.0771658726133905,79.3615955277997,92.9973717081295,91.1201019287109,50.7968795026243,58.325,,,110.901834158974,110.901834158974
EST-2016,24561027787.7896,3.09301920751959,42036565381.3875,18666.3736521706,3.06301090349199,5.6237674824954,24.7023530937166,5706519452.71285,5.96674161124729,23.2340417592371,30.2161772429632,14940134756.9487,2.936303068214,60.8286220187256,3.51391885720722,41160634954.3146,42.4686635439125,,,28.2370479840897,26.0032532828681,147.7462327097,,,35.4410497581252,35.8214191120908,0.148684907627372,2.43852660721117,,,,244688596.091685,72.2693705459549,75.4768621637455,0.996247381037251,,1.4891834884428,3.7692325610639,,,,,3.20749161779062,0.215611038141614,18537893089.3891,17750100181.8526,2107825808.0,,,0.294956248156523,0.301947561773439,,,19.3323940974428,50.442857639243,71.7629520159103,96.4653051096268,,14.125,7.797,12.887,6.882,46.7856732104784,1315790.0,0.0291122255540077,68.724038178078,30.2689210950081,,54.6487232979755,62.639,,,68.4124027630138,68.4124027630138
ETH-2016,68475871209.607,9.43348265981905,198234264745.131,641.651523286233,6.5099145630674,10.5785687886636,37.3487629699646,15018512807.8603,23.9440500470649,21.9325618536317,7.6405417588208,25147475694.3231,11.214100154475,36.7245794030803,9.56519243742035,197586705772.362,12.2137198762246,,,22.4805326826235,31.7899870689384,34.8990210816111,29.0056817322355,334644504.9,9.35821730271435,10.08929364178,6.62813337230924,10.3979572690542,,,,-7905485192.50909,27.0869584993198,7.8120625822914,-11.5449209376397,19.308737608619,,6.0502150951561,31.5941088728904,22134594466.1,927483313.1,1238898616.5,-19.2748959170284,1.78101039203727,5349377912.66376,18548030816.5939,10506299.0,1.81517794155653,30.6004772178044,4.12609738010937,4.57051911671548,,,11.0526402184145,66.466827098962,77.5194673173765,114.868230287341,,4.031,,,2.556,19.0457591116747,106718162.0,2.70788250761242,19.8763618469238,94.5614799764478,20.0208206176758,82.662242576724,76.368,3.0,3.5,,
FIN-2016,238777818792.608,2.57193414898754,244883896491.636,43451.2562442158,2.27754373131673,9.2324725949907,23.5883124649425,56056894343.5799,3.54514078311546,23.4765920163918,22.2859893184006,144386655845.137,1.93081453343989,60.4690404557823,1.94550786871015,245945316978.755,22.8338902509722,,,22.2393228164679,21.327983060238,71.7222101178859,,,37.9719725380939,39.9389014310416,0.356684500891695,0.05519539775689,,,,-4732908175.51046,36.3888798750214,35.3333302428645,-1.98213896057961,,8.55396234825408,2.18951964860612,,,,,-1.05554963215695,1.20858285975094,84368155260.7006,86888573648.6384,3966871438.0,,,2.81658026113671,2.72415994428646,,,23.868772512134,54.7852046894774,77.7606771835321,101.348989648475,,20.057,9.563,17.372,8.818,31.5319474720792,5495303.0,0.287421401687637,71.6158383428171,18.0820078312658,100.0,58.6591199711513,58.545,,,94.7843702628907,94.7843702628907
FJI-2016,4930213644.36653,2.44565179664245,10814482491.4027,5363.79026679243,2.38011625327333,,,798827037.431685,7.24196215384897,16.2026860305427,11.7539214259324,2688709196.94314,0.0784081857169667,54.535348585053,,10206801498.4657,39.7154075310693,,,,,,,90196595.1,25.6979640414781,25.3275491706505,3.86322538221277,2.63332664334513,3.13543085775456,73.4274552967452,5.34484451132632,-177831295.559721,,,-3.60696936050466,20.2527260101237,-0.333304973984805,7.94325933214602,30.0766285283704,1004852247.9,305993000.0,132598574.5,,3.8370046336,,,3397551.0,2.84653744536875,33.6691508261819,9.80815045677115,10.1333685929048,2.77195713259191,5.8513236372606,,,,,90.2705505738084,14.992,5.545,2.575,4.319,,919166.0,0.0639915048086223,55.1734720973874,50.3101258894362,97.2840295847675,53.3338671524421,57.584,,,84.4251449377182,65.7141544090902
FRA-2016,2470407619777.13,0.860031075424033,2861145268728.43,37024.2157133669,0.594243752389232,0.440506141457959,21.5978606152326,418569988295.371,-0.669257362109533,16.9433572396904,20.2938126069055,1744181770279.85,1.31712082494084,70.602995081322,1.12865219692205,2918879960617.61,20.2915627142769,87.3963704443473,,21.2515243170235,21.1607249969519,63.3427564383351,,,44.4509842015877,48.1500427991658,0.183334861123764,0.517258232209031,,,,-13306414663.5738,31.8445463682721,31.498210070063,-0.538632351885891,0.00524158886267199,2.94775119926,1.44200321416196,,,,,-0.346336298209102,1.92813809141289,778134181664.243,786690099965.255,108836528649.0,,,4.16017852045268,3.84057871889639,0.7575,,23.7569423186251,54.3194538338948,78.7484756829765,100.346336298209,,24.938,10.663,17.814,10.057,20.5720528216494,66724104.0,0.263868788565368,78.5999114705779,123.803885332591,97.6264724731445,59.6623497311224,55.399,,,97.4904687619857,97.4904687619857
FSM-2016,325000000.0,0.942726461831327,364359190.367116,2979.60119184048,0.61049232202113,,,19652600.0,8.02450057707544,6.04695384615385,,198213900.0,4.98762432344147,60.9888923076923,,425722883.550945,,,,,,102.769230769231,25.9593969230769,,27.7505412307692,22.6610218461538,-1.03746806405349,3.80098108354102,11.4633010133906,66.9424615384615,22.039231964459,,74.4615384615385,28.3076923076923,,3.94474490273779,,,,,,,-46.1538461538462,,92000000.0,242000000.0,,,,0.510043985080767,0.887517826453152,0.38,15.7,,,,,,,,,,,109075.0,0.329674160226437,22.3214896137555,155.821428571429,,60.8657178674139,,2.0,2.5,23.1375384615385,23.1375384615385
GAB-2016,14023890265.3665,2.09144220829562,29399527403.7982,6677.07003901644,-0.79183198007,-0.789533876753282,26.9822610431075,6316058788.7781,-0.178731508903709,45.0378509048684,15.0105246398759,5853966215.79429,3.02774398597991,41.7428124794395,0.72365430233647,27116527895.5201,,,,44.9195745615957,,70.1333810645308,,197239011.4,17.392060572169,17.0854995180674,2.10670712784054,-4.26975397974572,,24.4547104671564,-4.00335931702704,,26.0980337724197,44.0353472921111,,19.1815934572681,0.323020211530558,8.86815381799839,41.6453797981868,4948784782.3,240754020.2,372217256.6,17.9373135196914,,6175468782.21868,3659959617.66242,94533513.0,2.87762546629401,30.5004188048214,13.3648270785408,13.6046289920143,2.45,,14.6412017071143,40.4392237312901,55.0804254384043,82.0626864815119,,36.191,,,20.117,41.3351673139909,2100306.0,2.86485541015556,88.5445883406178,8.15114681569449,,68.2944242565074,50.762,,,13.8289895507558,13.8289895507558
GBR-2016,2706807606538.73,2.20652020635357,2892297884267.13,41257.9085545556,1.39799087279013,0.196428914562091,18.5956388685899,478233214036.424,0.291618727353409,17.6677948178206,18.4621197618818,1919582560205.4,2.91730203113592,70.9168452005357,1.90750674068994,2824431493908.68,22.4939124962801,,,16.8792196552696,13.3480290259192,59.8395315138259,155.581504971929,,33.3897658317351,37.0119041977698,1.0084173681141,1.73539354292218,,139.358126055304,8.71683817906946,-147868520452.342,30.7779753635731,29.0615561502528,-5.46283821927875,,1.21575955191692,11.9998637298189,,,,,-1.71641921332033,1.49593733402752,786640412453.566,833100578279.813,73847891849.0,,,7.53580481338504,6.80338761020919,,,19.0926073260822,64.3193307910443,83.1207803447304,101.71641921332,,13.205,5.082,7.409,4.909,16.3304776264411,65607000.0,0.79421971482011,82.0229991698295,271.18174678626,,55.9245926453084,62.408,,,131.480106047871,131.480106047871
GEO-2016,15444548901.9637,3.45021517996871,48700949298.4327,4143.40125686315,3.38835328316745,6.12314490962211,28.9031069953219,2953331375.63511,8.9726505719331,19.1221601510136,11.231624050617,9376801783.05464,3.96907946397538,60.7126944436845,1.10249740171471,46495073155.0409,32.7253014984943,,,13.974627253577,16.7039131633795,94.9262528383443,39.4788389461877,306721390.0,27.8302738489317,28.6748009739283,2.13492713939121,2.27481842989697,10.115978102529,43.4618553880666,21.0834931737485,-1890680430.19999,54.9269603042158,39.9992925341285,-12.2417329389245,0.669557576220677,2.67400072738603,10.746989399988,107.365205053265,13169847632.1,2354429000.0,2606416256.2,-14.9276677700873,3.27379582378216,6177710295.87299,8483221244.54679,16319719.0,17.676612391109,85.417318048893,3.79861694811645,3.79430425034585,9.93868142991361,12.6209166666667,15.1857694306897,70.8396033157333,86.025372746423,114.928479741745,54.1978727354017,35.019,15.185,12.303,16.604,50.116496358646,3727505.0,0.0598165991047394,57.6984032005062,65.2140557752196,99.3061370849609,51.7515422454964,66.021,,,54.014570070671,49.3039910011244
