COUNTRY_PERIOD_INDEX,YEAR,ISO3_COUNTRY_CODE,OECD_RATING,GEO_REGION,ADMIN_REGION,LENDING_TYPE,INCOME_GROUP,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.MKTP.PP.CD,NY.GDP.PCAP.CD,NE.GDI.TOTL.KD.ZG,NE.GDI.TOTL.ZS,NV.IND.TOTL.KD.ZG,NV.IND.TOTL.ZS,SL.IND.EMPL.ZS,NV.SRV.TOTL.KD.ZG,NV.SRV.TOTL.ZS,NY.GNP.MKTP.KD.ZG,BG.GSR.NFSV.GD.ZS,NY.GDS.TOTL.ZS,NY.GNS.ICTR.ZS,NE.TRD.GNFS.ZS,DT.DOD.DIMF.CD,GC.REV.XGRT.GD.ZS,GC.XPN.TOTL.GD.ZS,FP.CPI.TOTL.ZG,NY.GDP.DEFL.KD.ZG,FR.INR.RINR,FM.LBL.BMNY.GD.ZS,FM.LBL.BMNY.ZG,BN.CAB.XOKA.CD,BN.CAB.XOKA.GD.ZS,GC.TAX.INTT.RV.ZS,BM.KLT.DINV.WD.GD.ZS,BX.KLT.DINV.WD.GD.ZS,DT.DOD.DECT.GN.ZS,DT.DOD.DLXF.CD,DT.TDS.DECT.CD,NE.RSB.GNFS.ZS,FI.RES.TOTL.MO,DT.TDS.DECT.GN.ZS,DT.DOD.DSTC.IR.ZS,GC.XPN.INTP.RV.ZS,FR.INR.DPST,FR.INR.LEND,NE.CON.GOVT.ZS,NE.CON.PRVT.ZS,SL.UEM.1524.ZS,SL.UEM.INTM.ZS,SL.UEM.BASC.ZS,SL.UEM.TOTL.ZS,EN.URB.LCTY.UR.ZS,SP.POP.TOTL,SP.POP.GROW,SP.URB.TOTL.IN.ZS,EN.POP.DNST,SE.PRM.CUAT.ZS,SP.POP.DPND,SL.TLF.CACT.ZS,FS.AST.PRVT.GD.ZS
EST-2024,2024,EST,1,ECS,,LNX,HIC,43130419829.35,-0.0900428648493801,68574110586.1851,31428.3547816104,-2.57737371806931,24.5542382524843,-5.90467036433641,20.148164473251,26.4526520362988,0.0389499108111693,65.6971144966199,1.35237566737206,55.5359843754141,25.5543776832134,23.9688893652885,151.037702410455,,38.3078148665079,,3.5194118998392,3.98984389478063,,,,-542487652.82289,-1.25778430854441,,-8.63115552174275,-7.97097840452121,,,,0.301264232173345,0.677616718422652,,,1.41744245171091,,,,,19.256,8.356,14.744,7.6,47.01866279675,1372341.0,0.149856351926424,70.6981161541961,,,58.5663479181206,65.449,60.5354220304166
EST-2025,2025,EST,1,ECS,,LNX,HIC,,,,,,,,,25.9973862665802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.695,,,8.313,47.8278453814673,,,,,,,65.128,
EST-2026,2026,EST,1,ECS,,LNX,HIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ-2008,2008,SWZ,6,SSF,SSA,IDB,LMC,3235921170.5095,1.44055358727118,7591857830.8144,2946.8606613746,,,-3.70260480419714,40.0734428796074,25.6594975295269,4.51648569921257,47.4447004657942,,27.9991843875041,,,,9907016.6,31.8917943778328,26.5039066091065,12.6574601863915,10.3020648919699,4.10805404758412,22.7547915693139,15.3832689951022,-231236050.870218,-7.14591112347182,70.1427223603872,-0.245399603509139,3.26736558419805,14.610325399621,422765366.5,60768647.7,,3.63347637307283,1.88096231722781,6.36281989166667,2.65034752172634,8.16666666666667,14.8333333333333,,,56.211,,,27.891,,1098091.0,0.6748941459051,22.1692008829856,63.8425,,74.4402647205533,52.15,20.6739096803303
SWZ-2009,2009,SWZ,6,SSF,SSA,IDB,LMC,3525213502.43118,1.43311134247756,7748153777.38662,3189.79679956637,,,-2.41322471057639,40.6050176238161,25.5470526586383,2.06945532362681,47.4643792697457,,21.9384316455358,,,,75695394.3,26.7056335618789,26.300830898505,7.44823423445754,10.1628468955642,1.10032841252271,25.8213598843848,26.8005527624997,-414313253.922701,-11.7528556394377,63.7375749508751,0.199036847784564,1.86388312281576,15.0406513122438,431173702.6,55666427.4,,4.30560554607724,1.61367779457119,2.11573592852116,3.95475929156746,5.40333333333333,11.375,,,55.585,,,27.488,,1105153.0,0.6410569310186,22.2343865624794,64.2530813953488,,72.9558045635231,51.989,20.9217751980064
SWZ-2010,2010,SWZ,6,SSF,SSA,IDB,LMC,4360714358.88708,3.82443487429767,8142240328.73871,3922.74039390733,,,8.96558638005516,38.7137888432086,25.5278735041807,2.42821560960589,48.4208880754558,,21.2912722615981,,,,74359840.3,17.4213311314999,25.1288252366908,4.50923691774369,2.94007098930442,6.61543065324206,26.0690235530477,7.90204931705589,-388309494.656043,-8.90472208675336,47.1791600524978,0.0895828385385156,3.11096766561026,24.1391712883702,734050907.8,54212788.3,,2.96272802221522,1.31120944563275,27.5640974469179,4.0834423402633,3.85333333333333,9.75,,,54.535,,,26.856,,1111650.0,0.586161116007687,22.3330792067471,64.6308139534884,,71.6908221513826,51.841,19.468556789438
SWZ-2011,2011,SWZ,6,SSF,SSA,IDB,LMC,4722912047.32265,1.83973625916165,8463109858.28999,4225.06049411911,,,1.26538638160096,37.8793869465389,25.4159340429814,2.57291046799884,49.2864972661237,,6.32253325212353,,,,74130005.3,17.4751284695605,22.6823743982996,6.10742714590251,5.47649943337463,3.34055508625505,25.5977388584321,5.47506789611267,-281718554.503805,-5.9649333225146,47.9348926759254,0.008417262600918,2.08998856482498,22.9488599336301,802317520.7,50531359.1,,2.95012491152027,1.14051356082036,27.0954798067945,4.34310314748769,2.85,9.0,,,53.245,,,26.105,,1117833.0,0.554659161024556,22.4634753665393,64.9902906976744,,70.6572053201754,51.711,22.8407822139502
SWZ-2012,2012,SWZ,6,SSF,SSA,IDB,LMC,4747813067.26006,4.09048190124592,8721539668.10442,4224.54789174487,,,3.935006175631,37.7231797224699,25.4887162137041,2.02977005263629,47.7032450637046,,6.76156319557964,,,,74209669.7,29.6802299788205,22.9827805396513,8.93964682788212,9.1968020282589,-0.409171349306797,24.7767767399158,10.0181004222601,239938759.254517,5.05366904415604,60.9660426847552,-0.173991363764985,0.557730516305156,18.8962580139771,750116462.6,59900648.3,,3.65593422157524,1.35140108789057,5.32606389421897,2.33181287510587,2.465,8.75,,,51.687,,,25.226,,1123863.0,0.537986822820009,22.6237715926065,65.3408720930233,,69.8229787619846,51.6,19.7488163303886
SWZ-2013,2013,SWZ,6,SSF,SSA,IDB,LMC,4463396204.01995,4.09458522119226,9301118767.86387,3949.94310039907,,16.1345781176745,4.42970446826774,36.5678764085872,25.4045685575743,3.77899163961747,48.71792201446,,5.8007131194754,14.545276842305,26.9273110729072,85.2034551274939,74358351.6,,,5.62130623468948,6.20793601716952,2.1580910700119,25.98237427577,15.9362196406047,487018321.013204,10.9113844873232,,-0.109450648807337,1.83246466722921,17.6734334793297,638096106.7,113845679.8,-1.58930127536956,3.91844292808456,2.66866117037323,5.47291299817939,,2.08,8.5,18.8520941345052,66.6026290231898,50.462,,,24.556,,1129990.0,0.54369252057836,22.8121644356992,65.6970930232558,,69.0473127223441,51.496,21.4745583840623
SWZ-2014,2014,SWZ,6,SSF,SSA,IDB,LMC,4285065665.03168,2.05738179246586,9505985731.71684,3771.07228381938,20.6212514945674,19.6275885076679,1.6563559110986,36.1654875610372,25.1274970412079,3.04328098545645,49.1684512239842,0.431503095732381,8.97789179172438,18.6489083140182,31.5506469352043,91.6200186943398,69955550.7,30.4071584593444,25.3036093481814,5.68134885776447,5.7374565093196,2.73086149979964,25.02701511267,3.94497601036623,512086156.602698,11.9504856315641,50.2848486571865,0.0123438795860215,0.601685882709023,13.108811523473,434700455.5,226513575.1,-0.978679978616019,3.49988418367854,5.52750609784959,4.72800809501276,2.17778786497726,2.14,8.625,19.7382461280456,61.6128455579362,49.309,,,23.931,,1136299.0,0.556770676458685,23.026850446568,66.0638953488372,,68.1569900715811,51.38,21.8445673382862
SWZ-2015,2015,SWZ,6,SSF,SSA,IDB,LMC,3908217914.21824,1.70425806017289,9589423949.44562,3419.82276559528,-2.88442973856328,17.2217061828251,1.42451743475884,36.9658639938824,24.7548742981293,2.54034384539406,49.1854194326331,4.34998852804472,6.99783044487153,18.677163718999,30.6681971574777,88.2620944023684,66910001.0,28.6375360072177,26.7184709093898,4.95124493704919,5.32470521825827,3.52904994199219,26.5361759372489,13.5791646751224,533323971.019996,13.6462188835414,47.6140340514475,-0.0312548293119051,0.805945191942897,11.9994441455595,370482156.4,96214005.8,1.45545753617391,3.14041243649885,2.56659815993304,2.29168478084243,2.46607686995044,2.27,9.04166666666667,22.7243204590203,58.5985158219807,48.353,,,23.431,,1142813.0,0.57162769864017,23.2660261759632,66.4426162790698,,67.1629718043683,51.254,21.25805436914
SWZ-2016,2016,SWZ,6,SSF,SSA,IDB,LMC,3722306116.72872,2.94916821059911,9752556676.96278,3238.17611961364,12.6469800663697,17.3577663965022,5.26413991464862,37.821426598306,24.451771837438,4.17087926561119,50.8591368524579,1.64410715709207,6.99533162793476,18.5731401590852,25.4257131131863,89.3584874439935,64911059.0,25.2664783127525,27.7982484296625,7.8472745908568,6.76466083570968,3.26450637974075,30.5149924225903,26.3936615569867,297421435.220922,7.99024652712619,36.8129499131603,-0.196332599940761,0.721382841978235,21.7512062655663,641990645.8,40617730.1,1.21537376258306,3.4007165812672,1.15484706612502,10.3717299601674,3.47384327782318,2.94,10.25,24.6004901040889,56.8263697368259,46.973,28.947,25.39,22.718,,1149507.0,0.584038792817515,23.5278881746356,66.8318023255814,,66.2545161075709,51.135,21.5801659225305
SWZ-2017,2017,SWZ,6,SSF,SSA,IDB,LMC,4462640651.49219,3.52095345987983,9942306087.53805,3853.09956569679,4.45664134916986,17.6967903356276,2.04482415812865,34.9112500521839,23.0632930083427,3.19507093163924,50.8419175517782,0.233107520273606,10.3631493879038,17.1292463392493,23.9897238901747,86.8801420302976,68764321.4,27.403115916595,27.072012615129,6.22137528933118,4.9448137038311,5.5316562022321,29.1556462236588,3.80030978694787,272798389.942982,6.11293651555308,42.3976187749145,1.43054502066348,-1.2917821060433,20.9427406874014,622424976.5,130594484.6,-0.567543996378353,2.78450474310664,3.13361237548782,32.2886394581752,4.10680145276292,3.2,10.75,24.537855245936,58.3328984148148,48.365,,,24.543,,1158195.0,0.752960394981198,23.8052004963161,67.3369186046512,,65.4408298646128,50.838,20.6352761067432
SWZ-2018,2018,SWZ,6,SSF,SSA,IDB,LMC,4643751059.28203,0.0653956557843571,9977108180.87457,3972.65450620357,-3.54709573748538,19.8490383026284,-2.22517343210868,34.0032885839109,21.5441229010361,-0.137206967229304,51.8895724612563,-2.56813081901433,7.10451584334305,16.1005006651483,20.9219675383398,85.4927768173538,67154370.9,24.8118360530166,26.763771617809,4.81506167461513,3.29368245909905,6.79501144097576,29.3535273530224,4.06275095593522,60731705.4513621,1.30781570062784,37.364929202507,-0.173479266839444,0.670381040235302,17.7234455671085,684925389.5,55898864.8,-3.74853763748003,2.09231507350459,1.29291547755975,3.25773908396361,5.23130073846211,3.76,10.3125,23.7060402472274,60.1934589249796,49.927,,,26.471,,1168929.0,0.922518621738631,24.0579295404227,67.960988372093,,64.5911509558562,50.534,20.9890102465224
SWZ-2019,2019,SWZ,6,SSF,SSA,IDB,LMC,4617018958.69086,6.43186888691574,10911854750.6501,3913.14577547336,-6.44572747785128,16.2318349707561,5.94076570776888,34.6470784405459,20.3945199126027,6.74594118261535,51.314217349782,3.71022880470053,5.77879192489576,19.1140090049329,19.5768755566476,86.6407948477595,66769733.3,25.8079043031861,25.2805120736599,2.59801620311077,1.96506170240644,8.00268068430049,27.5291637806366,1.77844168042498,176144195.633456,3.81510661336771,35.6019324361556,0.452882992557448,2.7717218211659,20.1691133934728,747579908.9,54470263.4,2.88217418404749,2.11443216353752,1.31725759603028,4.46591139161335,4.58797199134835,3.685,10.125,21.7273637148635,59.1586272802036,51.201,,,28.222,,1179874.0,0.931970814127083,24.3459549517751,68.5973255813954,,63.7013214049848,50.226,20.2233785743064
SWZ-2020,2020,SWZ,6,SSF,SSA,IDB,LMC,4134677809.50096,-2.95183453409287,11127332067.0674,3466.56936278145,-18.5513723326239,15.2902282173586,-10.3406195912365,31.4449555517552,18.9990247979939,3.36120460693341,52.9824038173017,-1.4638656525502,6.19585994860105,18.482596462731,22.5033084383724,84.0140188426878,182604437.5,27.2731606684613,26.0695180972398,,5.16504756589767,2.65609708937312,31.1395515324834,15.44578650851,270941987.28835,6.55291656984155,44.4579590994377,-0.297701403270291,0.938105324268348,25.6454974655845,748588991.3,103097319.4,3.19236839221699,2.98522908769535,2.75075455022568,4.83646127284288,7.67756631096558,2.46583333333333,7.95833333333333,25.2347332939379,56.2826702433312,58.611,,,32.978,,1192729.0,1.0836305772053,24.6652798922192,69.3447093023256,,62.7630147884624,49.493,20.9643539991261
SWZ-2021,2021,SWZ,6,SSF,SSA,IDB,LMC,4807069277.20114,4.23621913615419,12054388840.8388,3984.00229174306,15.3679870931203,19.7885871413021,15.1683093451699,33.159909885424,17.8911619695235,-0.596320379032676,52.6580541771703,0.351755193616924,6.42314933604835,19.0823400058101,22.8943992145051,89.9313874866569,282750145.9,25.0880373762125,24.6155754063595,,0.114057724532231,7.12781245477293,29.9215697418133,0.27339849476271,125317735.082127,2.60694672482631,35.4945015384163,1.21787550410788,2.34790226144325,26.6554744640975,856715481.3,65262643.5,-0.706247135492002,2.57798532759991,1.4683750479923,6.91198286973947,7.41241735902895,1.78,7.25,21.9543072317789,58.9633529031273,56.669,57.282,36.919,34.153,,1206593.0,1.15567266949473,25.0156180525173,70.1507558139535,,61.8328842416431,49.686,20.823247149558
SWZ-2022,2022,SWZ,6,SSF,SSA,IDB,LMC,4746660273.50829,0.386070835562705,12963660617.0597,3894.1620089869,6.8208546665995,22.0925604538439,-0.628981750820074,34.6863783098992,21.7343604017817,0.451269533835855,50.7755818619716,0.186327231429956,8.07941757941801,18.5117607667852,19.7223198024429,92.5715871298334,268861050.6,,,,8.86865470026568,-0.338623363428756,28.3698463022628,3.62127259285027,-140972067.87436,-2.96992116038182,,-0.457396630256397,0.281255609924273,28.5949516963393,967180634.7,85146812.3,-3.58079968705872,1.94010425480106,1.9484870675255,2.64298722132821,,2.5425,8.5,19.9867251904013,61.5015140428136,58.474,,,36.472,,1218917.0,1.01620740015869,25.396682918542,70.8672674418605,70.7695617675781,61.200849569132,50.434,21.3428907072988
SWZ-2023,2023,SWZ,6,SSF,SSA,IDB,LMC,4621191261.84214,3.53257662836211,13904573982.9855,3755.52111232464,8.71232420257799,20.8277519082123,-0.507618623551579,34.5064388032849,26.0966259912797,7.57268322992977,51.8939982654127,7.2719583513552,13.8913385315845,18.1051853769754,24.2552710961483,99.7246110815617,257883650.4,,,,6.05369047880271,4.50681426827475,,,98697571.5857422,2.1357603698575,,-0.474566306277584,0.608772714416035,28.5901780121957,913530232.4,180858084.2,-2.72256641397277,2.05724683789038,4.19359765660078,11.8378838759669,,4.44166666666667,10.8333333333333,19.4173831726115,62.477431333149,54.239,25.145,37.911,34.61,,1230506.0,0.946270731993531,25.8081878500755,71.5410465116279,,60.8127499411903,51.223,21.3095273182131
SWZ-2024,2024,SWZ,6,SSF,SSA,IDB,LMC,4858885840.77236,2.97391075973985,14664308920.8823,3909.55892378182,-22.3522888378885,14.9720984162991,7.26997368500565,34.7365662380883,26.0814979165539,1.23559676762,51.3633744946129,-0.0551539536565286,15.9559968317169,15.0032611058772,21.4850341207617,107.480621053879,199481736.9,,,,1.35502024124187,9.39270668201632,,,78332882.0418603,1.6121572847945,,1.31248662268479,1.55448906259813,27.7538826674716,969259775.3,207103549.4,0.0311626895781123,1.90984811575409,4.67523161834548,13.0194873599624,,3.90416666666667,10.875,21.5108979360936,63.4858409580292,54.37,,,34.643,,1242822.0,0.995913343966098,26.2498461258639,,,60.2929796322665,51.202,21.6231408755943
SWZ-2025,2025,SWZ,6,SSF,SSA,IDB,LMC,,,,,,,,,26.7332145817534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.329,,,34.202,,,,,,,,51.191,
SWZ-2026,2026,SWZ,6,SSF,SSA,IDB,LMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-1999,1999,ETH,7,SSF,,IDX,INX,7892973531.80045,5.16214582255112,29450325798.9909,120.734631499865,,0.0,5.48374362998005,11.8979313695795,6.51749615587662,8.11316680921996,34.9856313498315,,11.9085294354552,,,,110056083.7,15.6502666654133,17.7171207013187,7.94144864137325,2.22272309116569,8.17718734419374,34.6504198185551,13.7053564945609,-465224277.359587,-5.89415732214505,24.8730336962904,,0.886611360320082,71.0710622680862,5374811148.4,156410890.3,,3.44501554618235,1.99491391988746,15.9989217240513,10.3272794700895,6.0,10.5816666666667,,,5.447,23.9,6.67,3.714,24.2051139808015,65374561.0,3.12448426110007,14.713321685791,65.374561,19.0419981285349,100.869433256194,82.047,18.9197318949242
ETH-2000,2000,ETH,7,SSF,,IDX,INX,8242349617.8638,6.07321748125295,31946530373.3769,122.269202606069,,0.0,5.34870818828782,11.4104671171237,6.63186730623256,10.8844247421479,37.4479927810305,,12.0815423469342,,,,91597178.8,,,0.662458109266481,6.79999995197096,3.83114861098858,34.5854779120504,13.073874936876,13457193.3725403,0.163268897783397,,,1.63351478937744,67.4176813772581,5338840853.8,138555594.8,,2.60050075184955,1.69337386589486,23.6725298027115,,6.0,10.8916666666667,,,5.127,,,3.499,23.6315304360104,67411494.0,3.06823302462214,14.9193096160889,67.411494,,101.46430009787,82.073,17.6238640309735
ETH-2001,2001,ETH,7,SSF,,IDX,INX,8231326016.47494,8.30130632267965,35377560875.1542,118.457204255261,,0.0,5.11418072689038,11.9279294612334,6.77800479547417,4.54042124345821,38.499283331384,,12.0137112667379,,,,119615561.4,11.7799227192722,14.5127189087474,-8.23784453391136,-5.75533534225357,17.6354832066922,37.1632706542002,9.67575065975062,-373389901.789351,-4.53620596538169,25.8553466585096,,4.24475958430851,70.241995024966,5572556283.0,183023077.6,,2.6774765390466,2.23742693905702,10.9558424161772,9.76925956700786,6.0,10.8651666666667,,,4.683,,,3.16,23.094150041723,69487762.0,3.03351132311934,15.1177673339844,69.487762,,101.754115332976,82.085,17.778546785567
ETH-2002,2002,ETH,7,SSF,,IDX,INX,7850809498.16803,1.51472570667433,36471526727.2564,109.593813612988,,0.0,8.32587444991151,12.7402796419574,6.90223840276772,5.63736351870925,41.4431413187039,,13.906543380268,,,,158486044.0,12.7548413577616,17.2455618681994,0.6750891021708,-3.62143421337792,12.7439479028674,44.036796941287,15.9341278120192,-136640610.781199,-1.74046524518375,33.4703802997053,,3.2480726995032,84.0357388903259,6337040280.1,85783572.2,,5.59777365143908,1.10018325054626,5.89242324322112,10.0910426731902,3.79380040126983,8.661,,,4.472,,,3.054,22.5461012026448,71635517.0,3.04403477269573,15.333233833313,71.635517,,101.674390682263,82.082,17.978117689976
ETH-2003,2003,ETH,7,SSF,,IDX,INX,8623691300.04079,-2.16135972256865,36387745408.3274,116.800491132777,,0.0,6.47558414903848,12.8995022232624,7.00715663338178,8.46754194797307,42.7501557957854,,17.0508151690568,,,,173851060.2,13.0642932752775,15.7633732927995,13.6740452028271,12.7679783281979,-5.11490798514707,44.8778804423559,12.4379238009675,-136384298.668089,-1.58150719828577,31.2654873348018,,5.39212251252315,85.0919590523141,7043842799.3,92739955.2,,4.33256750517159,1.083716926237,6.7098171575273,8.74948375550661,3.35000560031141,7.0,,,4.316,,,3.008,22.0273340837983,73832663.0,3.02102233073437,15.5438537597656,73.832663,,101.340739685498,82.067,17.5006234628474
ETH-2004,2004,ETH,7,SSF,,IDX,INX,10131187261.4421,13.5726031401471,42437815732.1149,133.169812538096,,0.0,11.645205480026,12.6855403366012,7.19750993069642,5.07910721765433,40.0736578229212,,19.3832163321648,,,,200541734.3,11.904046384769,16.1670492299566,3.32737047894847,3.91136245322075,2.97237710473646,45.3530821708908,19.2644717451456,-667837097.106207,-6.59189372254429,32.6880757897878,,5.38041579859625,65.2403771482643,6294821452.3,96523160.7,,4.74277142884822,0.958745053526713,4.86469674188812,6.86471970459886,3.38077987253135,7.0,,,3.982,,,2.776,21.5251016457503,76077206.0,2.99474712931538,15.7585906982422,67.4086372526321,,100.865326232135,82.046,16.5291865259117
ETH-2005,2005,ETH,7,SSF,,IDX,INX,12401139453.9738,11.8187659491625,48941322953.3499,158.243458082465,,0.0,9.43116885340199,11.7888335264129,7.36196391647164,12.3167108139609,39.1449503016171,,17.7883986442193,,,,176133229.9,10.9364647378013,14.8516589031207,9.96997123512891,9.87551190872618,-2.61706349192245,43.777021964339,18.5918964162895,-1567750097.67822,-12.6419842587598,33.8579494869031,,2.13780093729558,49.9444271988528,5871759061.5,88313921.1,,2.53122457563318,0.714204528094805,12.2687249571821,6.52499882854599,3.46349254112218,7.0,,,3.602,17.143,3.971,2.497,21.0303871789965,78367470.0,2.96602247201649,15.982967376709,69.4377847665754,22.8378630499804,100.274720261847,82.019,18.8657892604975
ETH-2006,2006,ETH,7,SSF,,IDX,INX,15280861834.6024,10.8347270679373,55916777553.4094,189.345737521418,,0.0,10.1640744205766,11.5923160493911,7.45815231198786,12.844910573979,38.572635142107,,15.1398389735551,,,,16790608.4,8.87143240493906,9.51582703276699,12.2994763114824,11.5523498024232,-4.08090892794825,42.4864001741599,19.9936599770018,-1785898857.01804,-11.6871605564419,48.1324881837834,,3.5682352741624,14.5710792759199,2141206027.3,133643624.6,,1.95885471130627,0.876785032388932,7.26213796453636,17.7906422892317,3.56109020897557,7.0,,,3.45,,,2.337,20.5480642288965,80703490.0,2.93729031507005,16.2148475646973,71.5067748631684,,99.5005779580924,81.923,20.4493250657558
ETH-2007,2007,ETH,7,SSF,,IDX,INX,19707616772.7996,11.4561670019891,64011179928.3213,237.146255996319,,0.0,9.52325506375561,11.5894966658928,7.56911970614524,15.7566214582168,39.1141105816058,,15.4647334407336,,,,17637170.3,8.26738260053514,7.69319353227766,17.2404008340897,17.2205794784882,-8.29255368104718,39.7427532885857,22.2125998151512,-828004872.805442,-4.20144598076542,48.8580144024267,,1.12647092519686,13.1458504385529,2508782774.5,125696778.7,,2.22984652213647,0.637349217091313,5.13070772034255,14.3839795508654,4.11155925190878,7.5,,,3.457,,,2.337,20.5637784923939,83103217.0,2.93015925736888,16.0948330261902,73.6318622061839,25.4124908447266,98.4515480078218,81.826,18.5250760306452
ETH-2008,2008,ETH,7,SSF,,IDX,INX,27066912635.2228,10.7885216870332,72283405444.177,316.410475118075,,0.0,10.1303277120347,10.2068542889297,7.67217899275522,16.4003985217812,37.9001296082826,,15.3999963440544,,,,17190953.5,10.1431001761295,12.8780606408161,44.3566858766951,30.3116730794684,-17.1217762401546,33.9671207502096,23.3896898185041,-1805740812.44915,-6.67139557726763,30.228676859433,,0.400997134132688,10.512984266129,2772465451.3,103472657.5,,1.08431084897836,0.38200328589493,6.66050766321628,4.28962839878377,4.67519307126727,8.0,,,3.453,,,2.326,19.9824278594858,85543668.0,2.89435688963486,16.7936706542969,75.7983969601131,,97.173034670864,81.729,17.7101483486321
ETH-2009,2009,ETH,7,SSF,,IDX,INX,32437389116.038,8.8025531990487,79131265198.0314,368.574712267445,,0.0,9.67330814329088,9.68348044252178,7.77890044353007,14.6821295164121,38.7708154845259,,12.205182265873,,,,368235550.7,9.40188635516537,12.1531167118786,8.48364404530282,24.1464152895509,,,,-2190653761.04338,-6.75348362103612,24.8147605185449,,0.682729366934427,16.5497677481654,4764183186.8,95805491.8,,2.35198741196644,0.295734862350697,12.8588922546477,2.89807116379401,,,,,3.46,,,2.326,19.8469048999893,88007636.0,2.83966010377931,17.1511001586914,77.9802631357432,,95.6889158629572,81.632,
ETH-2010,2010,ETH,7,SSF,,IDX,INX,29933790334.3418,12.5505383347633,90145031678.7076,330.619412798644,,0.0,10.8171558199689,9.43512813822331,7.93768755528049,16.7373995086866,41.7550740909194,,15.7508399501998,,,,485279684.9,10.7618375171957,12.5031975516212,8.14926402965082,1.44457232747229,,,,-635273119.692721,-2.1222608717343,29.0889182541031,,0.963030625359937,24.4334323010783,6500051699.6,179341010.1,,2.69323946325897,0.601299423503035,13.4787190528397,2.61286039053196,,,,,3.435,,,2.295,19.7395390454669,90538514.0,2.83517457968806,17.4937839508057,80.224030211657,,93.9987555506378,81.534,
ETH-2011,2011,ETH,7,SSF,,IDX,INX,31952763089.33,11.1782962297008,102289393957.91,343.024942351887,,32.1076664694521,15.0108643376322,9.6646421928884,8.10374575980596,13.0021829532319,41.4300565862634,,19.4908365118683,17.248440757698,32.5582758195662,48.232935411689,483779758.7,10.8764740793191,10.583931315438,33.2499598823344,20.0618750792177,,,,-1055616929.04166,-3.30367964138338,29.6593225906755,,1.96735663905254,26.9969906653902,7942753673.3,343948921.2,-14.8592290122217,2.87144325080089,1.07877548965472,6.3789438432261,2.58756505223829,,,10.3182460672537,72.4333164755159,3.42,,,2.27,19.6086072957664,93149970.0,2.84354457485296,17.863790512085,82.537679592612,24.6309204101562,92.165961714092,81.435,
ETH-2012,2012,ETH,7,SSF,,IDX,INX,43310721414.0829,8.64781163513926,112944326945.938,452.101031885754,46.5112279615427,37.0979619673542,19.6378248704362,9.47613796506918,8.24082458185743,9.9088479147359,38.5815204962798,12.0945451628164,14.5913104835379,19.2346578483023,30.9122556145166,45.3979041835072,484299656.3,11.0704406589647,8.46637984459639,23.600417677317,33.541405015827,,,,-3077984122.74121,-7.1067486808021,38.3117968712752,,0.643172898229037,24.2166657612452,9944728371.1,428829389.3,-17.8633077854547,1.94022284437674,0.992326884413376,1.5680027507701,2.88934851971598,,,8.30218871752089,72.4631571005796,3.414,,,2.252,19.5254022445863,95798767.0,2.80390393439601,18.2061367034912,84.8841807786957,,90.2361319500354,81.337,
ETH-2013,2013,ETH,7,SSF,,IDX,INX,47648276605.0123,10.5822700502552,123330855990.703,484.039833104062,9.44073652493773,34.0811183155872,24.1027158884595,10.9445569914695,8.40852577209384,9.05024917178406,39.6700979759192,11.7146132365686,13.7727494362345,17.5774819401872,28.3347635910271,41.4717870807625,485269969.5,10.4402875798581,10.2119139511192,7.46402192944517,4.9019792971925,,,,-3033415076.16886,-6.36626399169653,33.1935474114121,,2.82040845857162,26.4725857260442,11896356906.9,653994341.6,-16.5036399628085,1.97097009114638,1.37562846766642,8.62428669607075,2.82906963683556,,,8.9554736783348,73.4670479688865,3.429,7.939,3.197,2.251,19.3936658793946,98438751.0,2.71847231803133,18.615514755249,87.224157853982,,88.2761548188989,81.238,
ETH-2014,2014,ETH,7,SSF,,IDX,INX,55612228233.5179,10.2574929627477,150119415264.863,549.986577082588,24.3904271442059,37.9937253037378,17.0423338419605,13.4713245062584,8.14374703337432,12.865554089525,39.8920084959331,12.4781138292537,13.3119476462905,20.535883084601,31.4503317800952,40.7410841498626,451692494.0,9.73745298640636,9.55243367655399,6.89001951597191,10.9817882891146,,,,-5771532764.96012,-10.3781721184147,19.2231373676059,,3.33569111068815,30.5557352254075,16202538305.3,759224077.2,-17.457844330722,2.3002950163837,1.36897194289655,8.27762897240968,3.0107267564388,,,9.24959184376664,70.2145250716323,3.634,,,2.361,19.2787022470409,101115610.0,2.68299781796922,19.0262870788574,89.598740246565,,86.3346598583257,79.608,
